,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
61,89,39730050,23 Jan 2023, lessons in femininity by ghosttotheparty ,English,"5,166",1/1,1412,| Teen And Up Audiences| No Archive Warnings Apply| Other| Complete Work|,"|No Archive Warnings ApplyRobin Buckley & Steve Harrington Steve Harrington/Eddie Munson Steve Harrington & Maxine ""Max"" Mayfield Eleven | Jane Hopper & Steve Harrington Steve Harrington & Erica Sinclair Maxine ""Max"" Mayfield & Eddie MunsonSteve Harrington Robin Buckley Eddie Munson Maxine ""Max"" Mayfield Erica Sinclair Eleven | Jane HopperGenderqueer Steve Harrington Coming Out Supportive Robin Buckley Self-Discovery Comfort Cuddling & Snuggling Domestic Banter|"
62,89,44475142,22 Jan 2023, So your friend is a werewolf... by BIFF1 ,English,"5,044",2/2,2567,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson The Party (Stranger Things)Steve Harrington is a werewolf Scent Marking Pre-Slash but also like slash they are right on the cusp of something in chapter one Nancy and Will have a slideshow presentation Alternate Universe - Everyone Lives/Nobody Dies Post-Vecna (Stranger Things) this is so much harder when i haven't written all the smut yet Eventual Smut No beta we die like bob Okay smut in chapter two Barebacking Come Marking Come Eating Slightly - Freeform Fluff and Smut|
63,89,44070678,22 Jan 2023, I Don't Want to Forget How Your Voice Sounds by Ahwhateven ,English,"3,583",1/1,1988,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Steve Harrington & The Party Steve Harrington & Original Male Character(s)Bisexual Steve Harrington Gay Eddie Munson Deaf Steve Harrington Getting Together Character Study Virgin Eddie Munson Hand Jobs Supportive Party (Stranger Things)|
64,89,44006680,22 Jan 2023," I've been hungry, I've been starving by Yesitsallmine ",English,"5,302",1/1,171,| Not Rated| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonRobin Buckley Steve Harrington Eddie MunsonAlternate Universe Eddie Munson came back wrong Rock Star Eddie Munson He's not living his best life Monster Hunter Steve Harrington still his normal stupid goofy self though Canon-Typical Violence canon typical gore Drug Use One Shot Mild Sexual Content there are monstrous descriptions please be aware thoughts on power and hedonism and isolation but only vaguely its mostly thirsting|
65,89,44475550,22 Jan 2023, Making Up For A Lost Childhood by miss_little_kitten ,English,"2,476",1/1,267,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplyJoyce Byers & Will Byers Jonathan Byers & Joyce Byers Joyce Byers & Eleven | Jane Hopper Jonathan Byers & Joyce Byers & Will Byers & Eleven | Jane Hopper Jonathan Byers & Will Byers & Eleven | Jane Hopper Will Byers & Eleven | Jane HopperJoyce Byers Jonathan Byers Will Byers Eleven | Jane HopperSiblings Will Byers & Eleven | Jane Hopper Jonathan Byers is a Sweetheart playing in the rain Lost Childhood Will Byers & Eleven | Jane Hopper Friendship Will Byers is a Sweetheart Eleven | Jane Hopper is a Sweetheart Good Parent Joyce Byers Legos Bedtime Stories Childhood|
66,89,44475811,23 Jan 2023," A Guide To Flirting For The Socially Anxious (Don't Try This At Home) by anactualswamp, Foxwolfmoon ",English,"25,358",4/7,688,| General Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Chrissy CunninghamSteve Harrington Eddie MunsonFirst Meetings Social Anxiety Self-Doubt Trust Issues Alternate Universe - Modern Setting Dungeons and Dragons dnd nerds Fluff Implied/Referenced Homophobia past trauma referenced Steve Harrington Has a Cat Steve harrington sells insurance Steve harrington has a small business Eddie Munson is an artist Eddie Munson is a bartender Robin Buckley & Steve Harrington Are Best Friends Eddie & Chrissy & Gareth are roommates Steve Harrington is a Sweetheart Eddie Munson is a Sweetheart First Dates Happy|
67,89,44475688,23 Jan 2023, No More Tears by VioletKaos ,English,"30,186",3/?,2717,| Explicit| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Jonathan Byers Will Byers Nancy Wheeler Mike Wheeler Eleven | Jane Hopper Dustin Henderson Maxine ""Max"" Mayfield Jason CarverVampire Eddie Munson DemoVampire Eddie Munson Eddie Munson Lives Eddie Munson is a Sweetheart Bisexual Steve Harrington Gay Eddie Munson Hurt Steve Harrington Steve Harrington Is a Mess Steve Harrington Needs a Hug Top Eddie Munson Bottom Steve Harrington Blood Drinking handjobs Frottage Anal Sex Shower Sex Monsterfucker Steve Harrington Anal Fingering Blow Jobs Steve Harrington's Love Language is Physical Touch Touch-Starved Steve Harrington Jason Carver Being an Asshole Not Jason Carver Friendly Body Horror Eddie loves scaring Jason Recreational Drug Use Panic Attacks Eddie Munson chitters like a demogorgon|"
68,89,44474689,23 Jan 2023, Devour by girafe13 ,English,"38,433",11/11,3804,"| Mature| Choose Not To Use Archive Warnings, Graphic Depictions Of Violence| M/M| Complete Work|","|Creator Chose Not To Use Archive Warnings Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Jonathan Byers/Nancy Wheeler Mentions of Steve/Jonathan Mentions of Steve/Nancy Robin Buckley/VickieSteve Harrington Eddie Munson Wayne Munson Steve Harrington's Parents Jonathan Byers Nancy Wheeler Jim ""Chief"" HopperVampires Cowboys vampire cowboy au Deputy Steve Harrington Implied/Referenced Child Abuse nothing graphic Courting Rituals Alternate Universe - Vampire Vampire Eddie Munson Internalized Homophobia Steve Harrington's Father Being an Asshole Sexual Tension Cowboy Hats Period-Typical Homophobia can I call this a period piece why not horse riding Slow Burn First Kiss Blood Drinking Resolved Sexual Tension Anal Sex Blow Jobs Anal Fingering maybe the real friends were the monsters we fucked along the way|"
69,89,44475076,23 Jan 2023, Take Us Home? by miss_little_kitten ,English,"3,216",1/1,849,| General Audiences| Major Character Death| Gen| Complete Work|,"|Major Character DeathSteve Harrington & The Party Steve Harrington & Eddie Munson Eddie Munson & The Party Maxine ""Max"" Mayfield/Lucas SinclairLucas Sinclair Maxine ""Max"" Mayfield Steve Harrington Mike Wheeler Dustin Henderson Eddie MunsonUnderage Drinking High School Eddie Munson is a Sweetheart Steve Harrington & Dustin Henderson Friendship Good Babysitter Steve Harrington Good Babysitter Eddie Munson Steve Harrington & Maxine ""Max"" Mayfield Have a Sibling Relationship The Party in High School (Stranger Things) The Party Loves Steve Harrington Steve Harrington Loves The Party Fluff Vomiting|"
70,89,44474446,22 Jan 2023, Man vs. Silicone by Smurphyse ,English,"2,935",1/1,770,| Explicit| Choose Not To Use Archive Warnings| F/M| Complete Work|,|Creator Chose Not To Use Archive WarningsEddie Munson/Reader Eddie Munson/You Eddie Munson x reader Eddie Munson X You Eddie Munson x y/n - RelationshipEddie Munson Readersub!eddie munson submissive eddie munson dom!reader Dominant Reader Bondage Knife Play Blindfolds Sex Toys Dildos dildo Riding Crops Choking Humiliation small dick kink Crying After care Aftercare|
71,89,44473936,23 Jan 2023," The Oar Scene, Rewritten by goingsteddie_eddie ",English,"2,439",1/1,2112,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonDustin Henderson Steve Harrington Eddie MunsonEddie Munson Lives Gay Eddie Munson Top Eddie Munson Service Top Eddie Munson Bottom Steve Harrington Pillow Princess Steve Harrington Hand & Finger Kink Hand Jobs Anal Sex Anal Fingering Gay Sex Gay Panic Everyone Is Gay Choking Light BDSM Daddy Kink Eddie Munson is Whipped Steve Harrington is Whipped Steve Harrington is a Sweetheart Steve Harrington is Dustin Henderson's Parent Steve Harrington Has a Bisexual Awakening Bisexual Steve Harrington Eddie Munson Has a Crush on Steve Harrington Steve Harrington & Dustin Henderson Friendship Steve Harrington Is a Mess Steve Harrington Has a Sexuality Crisis Touch-Starved Eddie Munson Dustin Henderson is a Little Shit Manhandling Semi-Public Sex I'm Bad At Tagging|
72,89,44474194,23 Jan 2023, The Eddie Munson Senior Bucket List by mr200810 ,English,"143,856",29/29,8746,| Explicit| No Archive Warnings Apply| F/M| Complete Work|,"|No Archive Warnings ApplyRobin Buckley & Steve Harrington Gareth & Jeff & Eddie Munson Eddie Munson & Original Female Character(s) Eddie Munson/Original Female Character(s)Eddie Munson Dustin Henderson Steve Harrington Mike Wheeler Lucas Sinclair Original Characters Robin Buckley Gareth (Stranger Things) Jeff (Stranger Things) Nancy Wheeler Maxine ""Max"" Mayfield Original Female Character(s)Inspired by Stranger Things (TV 2016) Stranger Things 4 Smut Romance Pre-Stranger Things 4 Fluff Fluff and Smut Sex Explicit Sexual Content Love Friends to Lovers Friendship/Love Eddie Munson Fluff Explicit Consent Humor Fluff and Humor Drama & Romance Revenge This fanfic is a smut vehicle but I love it anyway Robin Buckley & Steve Harrington Are Best Friends Protective Eddie Munson Touch-Starved Eddie Munson Developing Relationship Underage Drinking Porn With Plot Teenage Drama Partying Recreational Drug Use Oral Sex Vaginal Fingering Cunnilingus Emotional Hurt/Comfort Dirty Talk Blow Jobs Implied/Referenced Child Abuse|"
73,89,44474842,22 Jan 2023, Nerds Can Save the Day by miss_little_kitten ,English,711,1/1,179,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplyErica Sinclair & Lucas SinclairErica Sinclair Lucas SinclairNightmares Battle of Starcourt (Stranger Things) Protective Lucas Sinclair Good Sibling Lucas Sinclair Cuddling & Snuggling Fluff Scoops Ahoy (Stranger Things) Erica Sinclair-centric|
74,89,44475226,22 Jan 2023," ""You're an idiot, Steve Harrington"" by miss_little_kitten ",English,"2,535",1/1,431,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplySteve Harrington & The Party Robin Buckley & Steve Harrington Jonathan Byers/Nancy Wheeler Mike Wheeler & Nancy Wheeler Steve Harrington & Nancy Wheeler Steve Harrington & Holly Wheeler Eddie Munson & The PartyEddie Munson Robin Buckley Steve Harrington Nancy Wheeler Lucas Sinclair Mike Wheeler Dustin Henderson Will Byers Jonathan Byers Holly WheelerProtective Steve Harrington Protective Nancy Wheeler Not Canon Compliant - Stranger Things 4 Vol. 2 Robin Buckley & Steve Harrington Are Best Friends Steve Harrington is a Sweetheart Minor Jonathan Byers/Nancy Wheeler Good Sibling Nancy Wheeler The Upside Down (Stranger Things)|
75,89,44475739,23 Jan 2023," Happy Birthday, Will and El! by miss_little_kitten ",English,"1,000",1/1,320,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplyJonathan Byers & Will Byers Jonathan Byers & Joyce Byers & Will Byers & Eleven | Jane Hopper Jonathan Byers & Will Byers & Eleven | Jane Hopper Argyle & Jonathan Byers Argyle & Will Byers Argyle & Eleven | Jane HopperJonathan Byers Will Byers Eleven | Jane Hopper Argyle (Stranger Things) Joyce ByersBirthday Fluff Birthday Siblings Will Byers & Eleven | Jane Hopper Twins Jonathan Byers is a Sweetheart Good Sibling Jonathan Byers Will Byers & Eleven | Jane Hopper Friendship Will Byers Deserves Love Eleven | Jane Hopper is a Byers|
76,89,44316514,22 Jan 2023, Welcome Home by miss_little_kitten ,English,"3,470",1/1,638,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,"|No Archive Warnings ApplyAngela & Steve Harrington Angela & Will Byers Will Byers & Dustin Henderson & Eleven & Maxine “Max” Mayfield & Lucas Sinclair & Mike Wheeler Angela & Eleven | Jane Hopper Steve Harrington & The Party Eddie Munson & The Party Argyle & Jonathan Byers Jonathan Byers/Nancy Wheeler Eleven | Jane Hopper/Mike Wheeler Eleven | Jane Hopper & Maxine ""Max"" Mayfield Joyce Byers/Jim ""Chief"" Hopper Eleven | Jane Hopper & Jim ""Chief"" HopperArgyle (Stranger Things) Jonathan Byers Nancy Wheeler Robin Buckley Eddie Munson Steve Harrington Eleven | Jane Hopper Will Byers Mike Wheeler Lucas Sinclair Erica Sinclair Dustin Henderson Maxine ""Max"" Mayfield Angela (Stranger Things) Joyce Byers Jim ""Chief"" HopperFound Family Robin Buckley & Steve Harrington Are Best Friends Eddie Munson Lives Fluff Domestic Fluff Not Canon Compliant - Stranger Things 4 Vol. 2 Angela's father makes her help them move because I've seen people have to do that It's okay though Jim ""Chief"" Hopper Lives Good Sibling Jonathan Byers Step-Siblings Will Byers & Eleven | Jane Hopper Protective Steve Harrington Good Babysitter Steve Harrington|"
77,89,44475622,22 Jan 2023, Are We Going Steady? by nacho120602 ,English,"11,599",6/?,2590,| Not Rated| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Dustin Henderson Maxine ""Max"" Mayfield Mike Wheeler Will Byers Lucas Sinclair Eleven | Jane Hopper Nancy WheelerSlow Burn Top Eddie Munson Bottom Steve Harrington Queer Eddie Munson Bisexual Steve Harrington Fluff Eventual Smut Not Beta Read|"
78,89,40112112,23 Jan 2023, Don’t Change That Station by gloriouslizzie ,English,"2,387",1/1,294,"| Teen And Up Audiences| No Archive Warnings Apply| F/F, F/M| Complete Work|",|No Archive Warnings ApplyRobin Buckley/Nancy Wheeler Steve Harrington/Nancy Wheeler (previous)Robin Buckley Nancy Wheeler Joyce Byers Steve Harrington (mention)Bakery and Coffee Shop Alternate Universe - Coffee Shops & Cafés Lesbian Disaster Robin Buckley Bisexual Nancy Wheeler This might end up being a series?? Song Lyrics BTYB: Bob Seger|
79,89,44473468,23 Jan 2023, The Way You Deserve by scripps ,English,"1,555",1/1,995,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Steve Harrington's FatherSteve Harrington Has Bad Parents Steve Harrington Needs a Hug Bad Parenting Mild Hurt/Comfort|
80,90,44471176,22 Jan 2023, Of banished and wise men by timexturner ,English,"1,088",1/?,106,"| Teen And Up Audiences| Choose Not To Use Archive Warnings, Graphic Depictions Of Violence| F/F, F/M, Gen, M/M| Work in Progress|",|Creator Chose Not To Use Archive Warnings Graphic Depictions Of ViolenceWill Byers & Eddie Munson (big brother little brother relationship) Will Byers/Mike Wheeler Steve Harrington/Eddie Munson Eddie Munson/VecnaEddie Munson Vampire!Eddie Munson - Character Will Byers Mentions of Steve Harrington Henry Creel | One | Vecna Mentions of Mike WheelerI want Eddie and Will to meet each other so much so take this will edit tags later My version of the crawl|
81,90,43826703,23 Jan 2023, Written on the Body by fizzfics ,English,"9,579",9/?,2342,"| Mature| Graphic Depictions Of Violence| F/F, F/M, M/M| Work in Progress|",|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Robin Buckley/Nancy WheelerSteve Harrington Eddie Munson Robin Buckleysteddie stranger things steve x eddie eddie x steve|
82,90,44035219,22 Jan 2023," i promise you, i was here by shipwreckd ",English,"3,907",2/?,527,| Not Rated| Choose Not To Use Archive Warnings| Gen| Work in Progress|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove & Maxine ""Max"" MayfieldMaxine ""Max"" Mayfield Billy Hargrove Steve HarringtonPOV Maxine ""Max"" Mayfield Stranger Things 2 Implied/Referenced Child Abuse Implied/Referenced Rape/Non-con|"
83,90,44473240,23 Jan 2023, Out of My League by QueenOfHawkinsHigh ,English,"6,993",1/?,249,| Not Rated| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie MunsonInspired by Stranger Things (TV 2016) Eddie Munson Has a Crush on Chrissy Cunningham Chrissy Cunningham Has a Crush on Eddie Munson POV Chrissy Cunningham POV Eddie Munson Eddie Munson is a Sweetheart Rock Star Eddie Munson Alternate Universe - Rock Band New Years New Year's Eve New Year's Kiss First Kiss Strangers to Lovers Eventual Smut Eventual Romance Love at First Sight Drinking Alternate Universe - Fashion & Models Flirting Alternate Universe - Celebrity Celebrity Crush Pining House Party Rock Star Eddie Model Chrissy Model Chrissy Cunningham Sexual Tension|
84,90,44471965,23 Jan 2023, You Came? by SageByler ,English,"1,274",1/1,114,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplyMike Wheeler Will Byers Maxine ""Max"" Mayfield Eleven | Jane Hopper Dustin Henderson Lucas SinclairMike Wheeler Loves Will Byers Gay Will Byers Protective Mike Wheeler Will Byers Loves Mike Wheeler Fluff and Angst Fluff Lonnie Byers Being an Asshole Bad Parent Lonnie Byers|"
85,90,44311459,23 Jan 2023, There's more to life than Boys by MultiverseFantasy ,English,"4,438",2/5,1168,| Explicit| Underage| F/F| Work in Progress|,"|UnderageEleven | Jane Hopper/Maxine ""Max"" MayfieldMaxine ""Max"" Mayfield Eleven | Jane HopperBest Friends Sleepovers Talking Loss of Innocence First Kiss Girls Kissing Experimentation|"
86,90,44143011,22 Jan 2023, I Want to Grow Old With You by QueenRiley ,English,693,1/1,159,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonFiclet Fluff Jewish Eddie Munson Jewish Steve Harrington Teacher Steve Harrington Teacher Eddie Munson Future Fic|
87,90,44470450,23 Jan 2023, A Kiss For Kill by HunnyDreams42 ,English,"51,395",5/?,1446,| General Audiences| Choose Not To Use Archive Warnings| Multi| Work in Progress|,"|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler Eleven | Jane Hopper/Mike Wheeler Maxine ""Max"" Mayfield/Lucas Sinclair Minor or Background Relationship(s) Jonathan Byers/Nancy Wheeler Joyce Byers/Jim ""Chief"" Hopper Jason Carver/Chrissy Cunningham Eleven | Jane Hopper & Maxine ""Max"" MayfieldWill Byers Mike Wheeler Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Dustin Henderson Jonathan Byers Nancy Wheeler Joyce Byers Jim ""Chief"" Hopper Steve Harrington Eddie Munson Robin Buckley Phil Callahan Principal Russell Coleman Chrissy Cunningham Jason Carver Henry Creel | One | Vecna Terry Ives Ted Wheeler (Stranger Things) Holly Wheeler Laura Cunningham Philip Cunningham Barbara ""Barb"" HollandScream Crossover Alternate Universe - Serial Killers Alternate Universe - No Upside Down (Stranger Things) POV Alternating Multiple Character Death's Aged-Up Character(s) toxic relationship/s Manipulation Cheating Jealousy Insecurity Obsessive Behavior Possessive Behavior Gay Will Byers Bisexual Mike Wheeler Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Let Will Byers Say Fuck Clingy Mike Wheeler Jealous Will Byers jealous el hopper Mike Wheeler Being an Asshole Will Byers Being an Asshole Naive El Hopper Insecure Will Byers Crazy Mike Wheeler Crazy Will Byers Story Includes Photo Collage Ghostface Mike Wheeler Ghostface Will Byers ghostface byler Scream AU Movie: Scream (1996)|"
88,90,41745204,23 Jan 2023, Hawkins Middle Snow Ball 1978 by QueenRiley ,English,"2,502",1/1,312,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonFluff First Crush Snow Ball (Stranger Things) Pre-Canon Pre-Relationship Steve Harrington is a Sweetheart Middle Schoolers Are Cruel|
89,90,41392449,23 Jan 2023, would you miss me? by ace_0fhearts ,English,"7,589",2/?,1247,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike Wheeler Eleven | Jane HopperFriends to Lovers Getting Together Hurt/Comfort Self-Sacrifice Insecure Will Byers Will Byers Needs a Hug Mike Wheeler Loves Will Byers Internalized Homophobia Vecna Possessing Will Byers but its not really about that Gay Mike Wheeler Mike Wheeler Being an Idiot Angst lots of parallels! Canon Compliant POV Alternating Siblings Will Byers & Eleven | Jane Hopper Will Byers Has a Gun Protective Will Byers Protective Mike Wheeler Slurs Post-Stranger Things 4 Vol. 2 basically what i think could/should happen with byler in s5 updates every two weeks|
90,90,44472643,22 Jan 2023, My Love Has Grown Like A Vine Around My Throat by StrayThoughtsHopelessHearts ,English,"9,457",1/?,71,| Mature| Choose Not To Use Archive Warnings| F/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Billy Hargrove Chrissy Cunningham & Billy HargroveChrissy Cunningham Billy Hargrove Jason Carver Maxine ""Max"" Mayfield Neil HargrovePOV Chrissy Cunningham POV Billy Hargrove Chrissy Cunningham & Billy Hargrove Are Best Friends Gay Billy Hargrove Soft Billy Hargrove Chrissy Cunningham is a Sweetheart Protective Chrissy Cunningham Billy Hargrove Tries to Be a Better Person Billy Hargrove Has a Crush on Steve Harrington BAMF Chrissy Cunningham Mildly Dubious Consent Protective Billy Hargrove Billy Hargrove Needs a Hug Chrissy Cunningham Needs a Hug Chrissy Cunningham & Billy Hargrove Friendship Billy Hargrove loves Chrissy Cunningham Chrissy Cunningham loves Billy Hargrove Neil Hargrove is His Own Warning Billy Hargrove & Maxine ""Max"" Mayfield Have a Good Relationship Not Jason Carver Friendly Billy Hargrove Needs Love Chrissy Cunningham Has an Eating Disorder Eating Disorders Internalized Homophobia Abusive Parents|"
91,90,42779589,22 Jan 2023, Rose Garden by yellowroses41 ,English,"13,641",9/?,1692,| Teen And Up Audiences| No Archive Warnings Apply| F/F| Work in Progress|,"|No Archive Warnings ApplyEleven | Jane Hopper/Maxine ""Max"" MayfieldEleven | Jane Hopper Maxine ""Max"" Mayfield Mike Wheeler Will Byers Lucas Sinclair Dustin Henderson Jim ""Chief"" Hopper Maxine ""Max"" Mayfield's ParentsFluff Tooth-Rotting Fluff Alternate Universe - Canon Divergence after season 2 nothing paranormal happens slow burn but kinda not Slice of Life ALL THE FLUFF Strangers to Lovers Friends to Lovers Will Byers & Maxine ""Max"" Mayfield Friendship will and el are basically siblings but they dont live together yet Coming Out Post Season 3 First Kiss First Dates i can't explain how much pure fluff is in this fic halloween eventually homophobia doesn't exist in this fic too alpha 2 beta read|"
92,90,44152396,22 Jan 2023," To Give You the World, I'd... by Ahwhateven ",English,"5,195",1/1,1390,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Robin Buckley & Steve Harrington Steve Harrington & Jim ""Chief"" HopperBisexual Steve Harrington Gay Eddie Munson Mutual Pining Sugar Daddy Steve Harrington Musician Eddie Munson Steve Harrington Has Bad Parents Sick Steve Harrington Sugar Baby Steve Harrington sorta - Freeform Time Skips Light Angst Happy Ending|"
93,90,44471629,22 Jan 2023, South of Witches' Valley by the-silent-windchime (HelloMyNameIsAlias) ,English,"8,892",4/?,922,"| Mature| Major Character Death, Graphic Depictions Of Violence| F/M, M/M| Work in Progress|","|Major Character Death Graphic Depictions Of ViolenceSteve Harrington/Nancy Wheeler (past) Steve Harrington/Eddie Munson Tommy Hagan/Carol Perkins Jonathan Byers/Nancy WheelerSteve Harrington Nancy Wheeler Jonathan Byers Demogorgon (Stranger Things) Barbara ""Barb"" Holland Tommy Hagan Carol Perkins Billy Hargrove Maxine ""Max"" Mayfield Dustin Henderson Claudia HendersonAngst Eventual Happy Ending Other Additional Tags to Be Added AU from Season 1 Alternate Universe Body Horror monster!Steve monster!Barb Season 2 (with a twist!)|"
94,90,41297100,22 Jan 2023, the feminization of michael wheeler by lawofmurphie ,English,"25,626",6/?,6035,| Explicit| Underage| M/M| Work in Progress|,"|UnderageWill Byers/Mike Wheeler Eleven | Jane Hopper & Mike Wheeler Karen Wheeler & Mike WheelerMike Wheeler Karen Wheeler Holly Wheeler Nancy Wheeler Will Byers Eleven | Jane Hopper Dustin Henderson Lucas Sinclair Maxine ""Max"" Mayfield Joyce ByersPanty Kink Kink Discovery Masturbation Coming In Pants Awkward Boners ill add the other tags as i update aldfjaslk Gay Mike Wheeler Humiliation Fantasizing Pining Kissing Homophobic Language Boys in Skirts Guilt Angst Slow Burn Fever Dreams Mike Wheeler is a Mess Blow Jobs Wet Dream Hair-pulling Siblings Will Byers & Eleven | Jane Hopper|"
95,90,44472661,22 Jan 2023, Take me back (to the night we met) by RedCatRen ,English,"14,527",2/3,784,| Not Rated| No Archive Warnings Apply| F/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Nancy Wheeler Minor Jonathan Byers/Nancy Wheeler - RelationshipSteve Harrington Nancy Wheeler Jonathan Byers Will Byers Mike Wheeler Joyce ByersFluff and Angst Major Character Injury Near Death Experiences Steve Harrington would die for Nancy Wheeler Idiots in Love Steve Harrington Loves Nancy Wheeler Nancy Wheeler Loves Steve Harrington Caretaking Soft Steve Harrington Soft Nancy Wheeler Blood and Injury Unambiguous sign of true love Self-Sacrifice Jonathan Byers & Steve Harrington Friendship Steve Harrington & Dustin Henderson Friendship Found Family Canon Compliant|
96,90,44471773,22 Jan 2023," love, will. by cpanoui ",English,"2,681",1/1,275,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike Wheeler Joyce Byersbyler Angst i just wanna cause pain will is honest about the painting Confessions Anxious Will Byers Supportive Joyce Byers everything is lowercase for the aesthetic Love Letters Oneshot|
97,90,40450149,22 Jan 2023, It Happened One Summer by caitlingracerose ,English,"115,987",37/?,22392,| Explicit| No Archive Warnings Apply| F/M| Work in Progress|,|No Archive Warnings ApplyJoseph Quinn (Actor)/Reader Joseph Quinn (Actor)/YouJoseph Quinn (Actor)RPF POV Second Person Inspired by Real Events Self-Insert Reader-Insert y/n Sex Vaginal Sex Vaginal Fingering Vaginal Sexting Texting Celebrity Crush POV Female Character M/F fem!reader - Freeform Fem!Y/N - Freeform Smoking Cigarettes Oral Sex Blow Jobs Fluff Domestic Fluff Dom/sub Undertones Praise Kink Eventual Smut Flirting Awkward Flirting Awkward Conversations Smut Fluff and Smut Swearing Making Out Kissing British English Fluff and Angst Angst with a Happy Ending Light Angst|
98,90,43337968,22 Jan 2023, like water in your hands by ri_bread ,English,"11,030",4/5,409,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin BuckleyAlternate Universe - No Upside Down (Stranger Things) Magic Realism Character Turned Into a Ghost Paranormal Ghost Eddie Munson Robin Buckley & Steve Harrington Are Best Friends Eddie Munson Has a Crush on Steve Harrington Steve Harrington Has a Crush on Eddie Munson Touch-Starved Eddie Munson Dead Eddie Munson kind of Pining Happy Ending I promise Voyeurism Steve Harrington Has a Praise Kink Light Dom/sub this premise and ending is really silly in my humble opinion|
99,90,42534513,22 Jan 2023," Sweet Little Sixteen by PhoenixTalon, viharker ",English,"13,956",3/?,2792,| Explicit| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie MunsonSmut hellcheer - Freeform Chrissy Cunningham Has a Crush on Eddie Munson Chrissy Cunningham is a Sweetheart Eddie Munson is a Little Shit Collaboration Eddie Munson has a little sister Tags to be added let's play into the age difference a lil ykwis Age Difference the age of consent is 16 in indiana so fuck off lol Eddie Munson is a Bad Boy Chrissy Cunningham is a good girl but not for long Loss of Virginity First Time Blow Jobs First Time|
