,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
121,72,41116950,25 Jan 2023, In Case of Emergency by genesisofrhythm ,English,"26,076",8/12,3276,| Mature| Major Character Death| M/M| Work in Progress|,|Major Character DeathSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Original Characters Mike Wheeler Will Byers Eleven | Jane HopperGrief/Mourning Hurt/Comfort Angst Steve Harrington-centric Parental Steve Harrington Panic Attacks Accidental Baby Acquisition Getting Together Domestic Fluff Kid Fic|
122,72,40949655,25 Jan 2023, Feeding frenzy by Magicalgirlbraincollector ,English,"39,004",29/?,10372,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplyBilly Hargrove/Steve Harrington/Eddie Munson Steve Harrington/Eddie MunsonBilly Hargrove Steve Harrington Eddie Munson Robin Buckley Nancy Wheeler Wayne Munson Tommy Hagan Carol Perkins others mentioned in passing Chrissy CunninghamBelly Kink Weight Gain Modern Era Alternate Universe - No Upside Down (Stranger Things) Threesome - M/M/M Eating Disorders Bloating Weight Gain Fetish Pregnancy Kink Steve Harrington Has a Breeding Kink Chubby Eddie Munson Chubby Steve Harrington Chubby Billy Hargrove Billy Hargrove Being an Asshole Billy Hargrove is Bad at Feelings Feminization Lingerie Voyeurism Cuckolding belly inflation Belly Rubs Inflation Drug Use Drug Addiction Drug Abuse Porn With Plot Porn with Feelings Hurt/Comfort Size Difference|
123,72,42517023,25 Jan 2023, The Butterfly Effect by Nrep ,English,"65,861",19/?,16953,| Mature| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonEddie Munson Steve Harrington Robin Buckley Dustin Henderson Maxine ""Max"" Mayfield Lucas Sinclair Mike Wheeler Will Byers Eleven | Jane Hopper Jonathan Byers Nancy Wheeler Argyle (Stranger Things) Erica Sinclair Jim ""Chief"" Hopper Joyce ByersFriends to Lovers Bisexual Steve Harrington Gay Eddie Munson Alternate Universe - Canon Divergence Pining Sharing Clothes Coming Out Canon-Typical Violence POV Eddie Munson Childhood Trauma Slow Burn Steve Harrington Has Head Trauma Good Babysitter Steve Harrington Eddie Munson Has a Crush on Steve Harrington Eddie Munson Has ADHD Robin Buckley & Steve Harrington Friendship Brotherly Steve Harrington & Dustin Henderson Eddie Munson Lives|"
124,72,44526880,25 Jan 2023, What Once Was by Fatal_Life ,English,"3,465",3/?,463,| Teen And Up Audiences| Major Character Death| Multi| Work in Progress|,"|Major Character DeathWill Byers/Mike Wheeler Eleven | Jane Hopper/Maxine ""Max"" Mayfield Robin Buckley/Nancy Wheeler Eleven | Jane Hopper/Maxine ""Max"" Mayfield/Lucas SinclairWill Byers Mike Wheeler Maxine ""Max"" Mayfield Eleven | Jane Hopper Lucas Sinclair Robin Buckley Steve Harrington Nancy Wheeler Dustin Henderson Jonathan Byers Joyce Byers Argyle (Stranger Things)Evil Will Byers Sad Will Byers Gay Mental Instability Major Character Injury Queer Themes Queer Character Canon Queer Character Homophobia Internalized Homophobia Manipulation|"
125,72,41008419,25 Jan 2023," Things will get better, I swear by ilovesnowleopards35 ",English,"44,493",11/11,10105,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsWill Byers/Original Male Character(s)Will Byers Mike Wheeler Eleven | Jane Hopper Jonathan Byers Joyce Byers Jim ""Chief"" Hopper The Party (Stranger Things) Robin Buckley Steve HarringtonWill Byers Deserves Love Self-Acceptance Self-Worth Issues Self-Love Falling In Love Football | Soccer High School School Sports Team Will Byers Is Not Okay|"
126,72,43512495,25 Jan 2023," Hellfire in the Blue Light of Midnight by Epi115, ReginaNocis ",English,"7,203",2/?,164,"| Teen And Up Audiences| Graphic Depictions Of Violence, Major Character Death| M/M, Multi| Work in Progress|","|Graphic Depictions Of Violence Major Character DeathSteve Harrington/Eddie Munson Steve Harrington & Eddie Munson Will Byers/Mike Wheeler Will Byers & Mike Wheeler Joyce Byers/Jim ""Chief"" Hopper Joyce Byers & Jim ""Chief"" Hopper Maxine ""Max"" Mayfield/Lucas Sinclair Maxine ""Max"" Mayfield & Lucas Sinclair Jonathan Byers/Nancy WheelerSteve Harrington Eddie Munson Will Byers Mike Wheeler Eleven | Jane Hopper Lucas Sinclair Maxine ""Max"" Mayfield Dustin Henderson Joyce Byers Jim ""Chief"" Hopper Murray BaumanKas!Eddie Munson Eddie Munson Has a Crush on Steve Harrington Gay Eddie Munson Gay Steve Harrington Eddie Munson as Kas the Betrayer (Dungeons & Dragons) Past Steve Harrington/Nancy Wheeler Protective Steve Harrington Past Eleven | Jane Hopper/Mike Wheeler Vecna Possessing Eddie Munson Eleven | Jane Hopper & Maxine ""Max"" Mayfield Friendship Angst and Feels Internalized Homophobia Steve Harrington Has Internalized Homophobia Steve Harrington Has a Crush on Eddie Munson Steve Harrington Has PTSD Dustin Henderson Has PTSD literally all of these children need therapy This may or may not be a disaster rolling a d20 for actions in a fic is probably a bad idea|"
127,72,44529337,25 Jan 2023, Dustin Henderson and the Lovebirds by pukner ,English,"9,748",1/1,7528,"| General Audiences| No Archive Warnings Apply| Gen, M/M| Complete Work|",|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & Dustin Henderson Dustin Henderson & Eddie Munson Robin Buckley & Steve Harrington Minor or Background Relationship(s)Steve Harrington Eddie Munson Dustin Henderson Robin Buckley The Party (Stranger Things)POV Outsider 5+1 Things Fluff Domestic Fluff Steve Harrington & Dustin Henderson Friendship Steve Harrington/Eddie Munson in Love Robin Buckley & Steve Harrington Are Best Friends Brotherly Steve Harrington Soft Eddie Munson Eddie Munson is Whipped Dorks in Love Fluff and Humor Dungeons & Dragons References like a lot of them background ronance and byler|
128,72,43607994,25 Jan 2023," Ego, Enmity, and Exhortation by padme789 ",English,"1,149",1/?,58,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/F, F/M, M/M, Multi| Work in Progress|","|Creator Chose Not To Use Archive WarningsRobin Buckley/Nancy Wheeler Steve Harrington/Eddie Munson Minor or Background Relationship(s) Maxine ""Max"" Mayfield/Lucas Sinclair Suzie Bingham/Dustin Henderson Joyce Byers/Jim ""Chief"" HopperNancy Wheeler Robin Buckley Steve Harrington Eddie Munson Jonathan Byers Mike Wheeler Will Byers Eleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Erica Sinclair Dustin Henderson Holly Wheeler The Party (Stranger Things) Joyce Byers Jim ""Chief"" Hopper Argyle (Stranger Things) Minor Characters Suzie BinghamAlternate Universe - Everyone Lives/Nobody Dies Background Relationships Established Relationship Bisexual Nancy Wheeler Lesbian Robin Buckley Bisexual Steve Harrington Pansexual Eddie Munson Queer Eddie Munson Period Typical Attitudes Robin Buckley & Steve Harrington Are Best Friends Eddie Munson & Nancy Wheeler Friendship Steve Harrington & Nancy Wheeler Friendship Jonathan Byers & Nancy Wheeler Friendship Nancy Wheeler Loves Robin Buckley Robin Buckley Loves Nancy Wheeler Steve Harrington Loves Eddie Munson Eddie Munson Loves Steve Harrington Fluff and Angst Angst and Hurt/Comfort Alternate Universe - Regency Regency Romance Romantic Comedy Drama Tags May Change|"
129,72,44528830,25 Jan 2023, Everyone I've Ever Met by Alviva (AlvivaChaser) ,English,"5,113",1/?,193,"| Not Rated| Choose Not To Use Archive Warnings, Graphic Depictions Of Violence| Gen, M/M| Work in Progress|","|Creator Chose Not To Use Archive Warnings Graphic Depictions Of ViolenceGwen Blake & Vance Hopper Vance Hopper/Bruce Yamada Vance Hopper & Vance Hopper's MotherVance Hopper Gwen Blake Bruce Yamada Bruce Yamada's Parents Vance Hopper's Parents Jim ""Chief"" Hopper Eleven | Jane Hopper Steve Harrington Original Background Characters Numerous Unnamed VictimsCharacter Study Period-Typical Homophobia Gwen's Powers Alternate Universe - Canon Divergence Divorce Supernatural Elements Good Parent Jim ""Chief"" Hopper Vance is Jim Hopper's Nephew Canonical Child Abuse Mentions of Canonical Rape/Non-con Slight Police Misconduct Angst with a Happy Ending Prequel Graphic Description of Corpses Mentions of the upside down|"
130,72,44268364,25 Jan 2023, Meet me Next Year by Dendrophile_Bookworm ,English,383,1/1,93,| Teen And Up Audiences| Choose Not To Use Archive Warnings| Gen| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/ReaderFriends to Lovers Friendship/Love Best Friends Swearing Fluff a few swear words|
131,72,44528335,25 Jan 2023, The New Chick In Town by uvStarlight ,English,"49,506",9/?,80,| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Reader Steve Harrington/Eddie Munson Eddie Munson/You Eddie Munson/ReaderBilly Hargrove Steve Harrington Reader Eddie Munson Robin Buckley Maxine ""Max"" Mayfield Mike Wheeler Jim ""Chief"" HopperFluff and Angst Implied/Referenced Child Abuse Domestic Fluff Post-Canon Fix-It Character Death Fix Fix-It|"
132,72,43223251,25 Jan 2023, Bachelor Party by Nymphadoragreenleaf ,English,"4,465",1/1,1124,| Teen And Up Audiences| No Archive Warnings Apply| Multi| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike Wheeler Will Byers & Mike Wheeler Will Byers/Original Male Character(s) Mike Wheeler/Original Female Character(s)Will Byers Mike WheelerStag Nights & Bachelor Parties Future Fic One-Sided Will Byers/Mike Wheeler At least that's how it looks And what Mike says But he's stupid Period-Typical Homophobia Bad Friend Mike Wheeler Good Friend Mike Wheeler He's complex like that Will Byers growing a backbone Will Byers Loves Mike Wheeler Will Byers Needs a Hug Mike Wheeler about to make the biggest mistake of his life Who knows maybe he fixes it? Honest and hard conversations about your best friend being in love with you Will Byers puts himself first|
133,72,44529109,25 Jan 2023, Pose For The Camera by Atleastwritingisfun ,English,"30,846",7/12,2109,"| Explicit| Choose Not To Use Archive Warnings, No Archive Warnings Apply| F/M, Gen, M/M, Multi| Work in Progress|",|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplySteve Harrington/Eddie Munson Chrissy Cunningham/Steve Harrington/Eddie Munson Robin Buckley/Nancy Wheeler Argyle & Jonathan Byers Chrissy Cunningham/GarethSteve Harrington Eddie Munson Chrissy Cunningham Robin Buckley Nancy Wheeler Jonathan Byers Argyle (Stranger Things) Gareth (Stranger Things)Bisexual Steve Harrington Steve Harrington Needs a Hug Robin Buckley & Steve Harrington Are Best Friends Eddie Munson Has a Crush on Steve Harrington Robin Buckley & Steve Harrington Friendship Past Jason Carver/Chrissy Cunningham BAMF Chrissy Cunningham Eddie Munson is a Sweetheart onlyfans au Alternate Universe - Modern Setting Steve Harrington-centric Protective Chrissy Cunningham Eddie Munson is Whipped Steve is apparently good with a camera and lighting Chrissy wants to look after Steve And Eddie just wants to bite his round butt we saw you across the bar and really liked your vibe Chrissy has an onlyfans and Eddie is her supportive best friend Mild polyamory implied polyamory Chrissy Cunningham & Eddie Munson Friendship Platonic Soulmates Chrissy Cunningham & Eddie Munson Polyamory Negotiations Past Billy Hargrove/Steve Harrington Steve Harrington Has Self-Esteem Issues Self-Sacrificing Steve Harrington|
134,72,44102361,25 Jan 2023, « crazy together » | byler by skellybillie ,English,"6,355",5/?,451,"| General Audiences| Choose Not To Use Archive Warnings| F/F, F/M, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsMaxine ""Max"" Mayfield/Lucas Sinclair Will Byers/Mike Wheeler Suzie Bingham & Dustin Henderson Jonathan Byers/Nancy Wheeler Joyce Byers/Jim ""Chief"" Hopper Robin Buckley & VickieMaxine ""Max"" Mayfield Lucas Sinclair Will Byers Mike Wheeler Eleven | Jane Hopper Jonathan Byers Joyce Byers Jim ""Chief"" Hopper Hellfire Club (Stranger Things) Steve Harrington Robin Buckley Nancy Wheeler Eddie Munson Ted Wheeler (Stranger Things) Karen Wheeler Holly WheelerThe Upside Down (Stranger Things) Vecna's Curse (Stranger Things) Hawkins (Stranger Things) Demogorgons demodogs Vecna - Freeform Post-Vecna Arc (Critical Role) Bisexual Mike Wheeler Gay Will Byers Will Byers Loves Mike Wheeler Mike Wheeler Loves Will Byers Step-Siblings Will Byers & Eleven | Jane Hopper|"
135,72,40425690,25 Jan 2023, you better let somebody love you by ForgottenFrog ,English,"80,513",7/8,10851,"| Mature| No Archive Warnings Apply| F/F, F/M, M/M| Work in Progress|","|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Claudia Henderson Dustin Henderson The Party (Stranger Things) Mike Wheeler Jim ""Chief"" Hopper Joyce Byers Jonathan Byers Nancy Wheeler Robin Buckley Argyle (Stranger Things) Vecna (Stranger Things)Minor Jonathan Byers/Nancy Wheeler Good Babysitter Steve Harrington Steve Harrington-centric Steve Harrington Has Bad Parents Found Family Hurt/Comfort Angst its not too bad i swear Alpha/Beta/Omega Dynamics Omega Verse Mating Cycles/In Heat basically all the typical stuff that comes with omegaverse Steve Harrington Needs a Hug Fluff Pre-Season/Series 03 Post-Season/Series 02 Alternate Universe - Canon Divergence Gender Issues Suicidal Thoughts Steve Harrington & Dustin Henderson Friendship Recreational Drug Use Slow Burn Billy Hargrove is His Own Warning Omega Steve Harrington Alpha Eddie Munson Season/Series 04 Unplanned Pregnancy Discussions of sex Pack Dynamics Steve Harrington's Tendency to Self Destruct the world's most temporary character death|"
136,72,40358883,25 Jan 2023, The Fic Where They Meet at a Blockbusters by fluffypoato ,English,"1,098",1/1,1083,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonEddie Munson Steve Harrington Robin BuckleyPre-Season/Series 04 Post-Season/Series 03 Gay Eddie Munson Eddie Munson Has a Crush on Steve Harrington and he's mad about it Oblivious Steve Harrington Robin Buckley & Steve Harrington Are Best Friends Eddie Munson is Whipped Alternate Universe - Pre-Canon as in just before s4 Pre-Relationship Eddie Munson is a Sweetheart Eddie Munson is a Mess Gay Panic Fluff Fluff and Humor Humor 1980s Historical References|
137,72,42708459,25 Jan 2023," This Boy, Giving me Feels and Shit... How Dare he by HornedQueenOfHell ",English,"15,668",1/1,1879,| Teen And Up Audiences| No Archive Warnings Apply| Multi| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie Munson Jonathan Byers/Nancy Wheeler past Eddie Munson/Gareth Emerson Eddie Munson & The Party Gareth & Eddie Munson Robin Buckley & Steve Harrington Jonathan Byers & Steve Harrington & Nancy Wheeler Steve Harrington & The Party Gareth & Jeff & Eddie Munson & Unnamed Freak Eleven | Jane Hopper & Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield/Lucas SinclairSteve Harrington Eddie Munson Will Byers Mike Wheeler Dustin Henderson Lucas Sinclair Erica Sinclair Eleven | Jane Hopper Maxine ""Max"" Mayfield Gareth (Stranger Things) Jeff (Stranger Things) Kaden (Stranger Things) Jim ""Chief"" Hopper Joyce Byers Jonathan Byers Nancy Wheeler Robin Buckley Jason Carver Tommy Hagan Billy Hargrove Henry Creel | One | VecnaI named the bassist Kaden Established Relationship Steve Harrington is a Sweetheart Bisexual Steve Harrington Steve Harrington Needs a Hug Billy Hargrove Has a Crush on Steve Harrington Robin Buckley & Steve Harrington Are Best Friends kiss my ass Duffer brothers Not Canon Compliant - Stranger Things 4 Vol. 2 Steve Harrington Has PTSD Steve Harrington Has Head Trauma Steve Harrington Has Nightmares Found Family Good Babysitter Steve Harrington Eddie Munson Lives Eddie Munson is a Sweetheart Touch-Starved Eddie Munson Touch-Starved Steve Harrington The party cuddle puddles Eddie Munson is Soft for Chrissy Cunningham Corroded Coffin joins the Party Steve Harrington Is Smart Gareth Emerson loves Eddie Munson they're best friends your honor is it gay to kiss the homies goodnight Tommy Hagan Has a Crush on Steve Harrington anyone with the slightest interest in dudes has a crush on Steve Harrington Gay Will Byers Will Byers Needs a Hug Will Byers Has a Crush on Steve Harrington Max has a crush on Steve Harrington Eleven | Jane Hopper & Maxine ""Max"" Mayfield Friendship Eleven | Jane Hopper & Steve Harrington Have a Sibling Relationship Gareth has depression and cuts hair instead of self harming mentions of self harm Oblivious Steve Harrington Steve Harrington Plays Dungeons & Dragons Steve Harrington's self worth issues Fluff and Humor Bisexual Eddie Munson you read that right|"
138,72,44529652,25 Jan 2023, thinking about someone else by fruity_avocado ,English,"17,055",5/?,832,| General Audiences| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsWill Byers/Mike WheelerMike Wheeler Will Byers Eleven | Jane Hopper Lucas Sinclair Dustin Henderson Maxine ""Max"" Mayfield Robin Buckley Steve HarringtonGay Mike Wheeler Gay Will Byers Jealous Mike Wheeler Mike Wheeler Has Internalized Homophobia Mike Wheeler Has a Sexuality Crisis Mike Wheeler Loves Will Byers Idiots in Love Fluff Mike Wheeler Has a Crush on Will Byers Alternate Universe Alternate Universe - No Supernatural (Stranger Things) High School Drama Drama & Romance Modern AU Mike Wheeler is a Little Shit Mike Wheeler is Bad at Feelings Forbidden Love No Smut Mike Wheeler-centric|"
139,72,44527612,25 Jan 2023," I can run, but I can't hide from my family line... by PhoenixTalon ",English,"7,810",3/6,990,| Not Rated| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsEddie Munson/Chrissy CunninghamEddie Munson Chrissy CunninghamNext generation fic in which Chrissy’s son is very sweet and shy and has zero athletic ability much to his father Jason’s displeasure In which Chrissy and her son are emotionally abused by Jason dont worry Eddie loves kids and will 100 percent steal Jason’s girl and son bit of background Harringrove|
140,73,44524561,25 Jan 2023, How did no one notice? by Xxbottlecapxx  for Shadowmightwrite17 ,English,"6,141",2/2,3510,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin Henderson Erica Sinclair Lucas Sinclair Maxine ""Max"" Mayfield Nancy Wheeler Jonathan Byers Will Byers Argyle (Stranger Things)Steve Harrington Has Head Trauma steve harrington has seizures how is that still not a tag? steve has a seizure around the party they don’t handle it well Eddie Munson Lives Eddie is in love with Steve he is very obvious about it robin meddling Robin tries to help eddie get a date with steve Eddie has an imaginary feud with Jonathan Jealous Eddie Munson Movie Night Focal Seizures|"
141,73,44006685,25 Jan 2023, Dirty Laundry by Hell_kwenn93 ,English,"44,955",10/?,3339,| Explicit| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie MunsonChrissy Cunningham Eddie Munson Jason Carver Wayne MunsonEnemies to Lovers Eventual Smut Other Additional Tags to Be Added Eddie Munson Has a Crush on Chrissy Cunningham Slow Burn ...kind of Vaginal Fingering Hand Jobs Smut Fluff and Angst Touch Starved Chrissy Cunningham POV Alternating Cunnilingus Blow Jobs Oral Sex Female Ejaculation Alternate Universe - No Supernatural (Stranger Things) pillow humping Cheating but it’s just jason carver Ass Play|
142,73,43301793,25 Jan 2023, PTSD: Stranger Things Style by MaEdStBuJJ ,English,"4,143",3/3,228,"| Not Rated| Graphic Depictions Of Violence, Rape/Non-Con, Underage| No category| Complete Work|",|Graphic Depictions Of Violence Rape/Non-Con UnderageRobin Buckley & Steve Harrington Robin Buckley & Nancy WheelerRobin Buckley Steve Harrington Nancy Wheeler Mike Wheeler Eleven | Jane Hopper Karen Wheeler evil Russians - Character Asshole Bosses - Character Jonathan Byers Henry Creel | One | Vecnastranger things whump Stranger Things PTSD Everyone Has Issues everyone has PTSD Stranger Things Writing Prompt Robin Buckley Whump Robin Buckley & Steve Harrington Friendship Good Friend Steve Harrington Good Friend Nancy Wheeler Nancy Wheeler Whump Rape/Non-con Elements|
143,73,44523433,25 Jan 2023, Ocean Eyes by sxftmulti ,English,"22,206",5/?,177,"| Teen And Up Audiences| Graphic Depictions Of Violence, Major Character Death| F/F, F/M, M/M| Work in Progress|","|Graphic Depictions Of Violence Major Character DeathJoyce Byers/Jim ""Chief"" Hopper Maxine ""Max"" Mayfield/Lucas Sinclair Eleven | Jane Hopper/Mike Wheeler Robin Buckley & Vickie Will Byers/Male OC Maxine ""Max"" Mayfield/Fem OC Robin Buckley/VickieMaxine ""Max"" Mayfield Will Byers Alexandria Harrington Elijah Thomas Lily Adamson Mike Wheeler Eleven | Jane Hopper Dustin Henderson Lucas Sinclair Steve Harrington Joyce Byers Henry Creel | One | Vecna Robin Buckley Nancy Wheeler Jonathan Byers Billy Hargrove Jim ""Chief"" Hopper Isobel AdamsonMale-Female Friendship Bisexual Female Character Bisexual Male Character Lesbian Character Gay Male Character max mayfield - Freeform stranger things|"
144,73,43738561,25 Jan 2023, I was bored as shit before you got here by NolA_19_22 ,English,"2,270",1/1,583,| Mature| Rape/Non-Con| Multi| Complete Work|,"|Rape/Non-ConRobin Buckley/Nancy Wheeler Robin Buckley & Billy Hargrove Billy Hargrove/Steve Harrington Robin Buckley & Billy Hargrove & Steve Harrington Robin Buckley & Maxine ""Max"" Mayfield Billy Hargrove & Maxine ""Max"" MayfieldRobin Buckley Nancy Wheeler Billy Hargrove mentioned - Character Steve Harrington Maxine ""Max"" MayfieldImplied/Referenced Rape/Non-con Implied Sexual Content Implied/Referenced Self-Harm Implied/Referenced Sexual Assault Implied/Referenced Alcohol Abuse/Alcoholism Implied/Referenced Sex Lesbian Robin Buckley Robin Buckley & Billy Hargrove Friendship Robin Buckley & Steve Harrington Are Best Friends Hurt Robin Buckley Autistic Robin Buckley Good Friend Billy Hargrove Good Person Billy Hargrove Soft Billy Hargrove Billy Hargrove Redemption Protective Billy Hargrove Robin Buckley Needs a Hug autistic author Asexuality Spectrum Asexual Character Asexuality Gay Past Steve Harrington/Nancy Wheeler Nancy Wheeler is a Mess Robin Buckley is a Mess Robin Buckley is a Sweetheart I Wrote This Instead of Sleeping Sexuality Crisis Past Rape/Non-con Rape/Non-con Elements Depression|"
145,73,42324930,25 Jan 2023, i've got a lot to live without (i'm never gonna meet) by heidibyers (emiliano) ,English,"1,651",1/?,326,| General Audiences| No Archive Warnings Apply| Gen| Work in Progress|,"|No Archive Warnings ApplyJoyce Byers/Jim ""Chief"" Hopper Joyce Byers & Eleven | Jane Hopper Joyce Byers & Will Byers Joyce Byers & Steve Harrington Jonathan Byers & Joyce Byers Jonathan Byers & Joyce Byers & Will Byers & Eleven | Jane Hopper Jonathan Byers & Joyce Byers & Will Byers Will Byers & Eleven | Jane Hopper Eleven | Jane Hopper & Steve Harrington Eleven | Jane Hopper & Jim ""Chief"" Hopper Jonathan Byers & Will Byers Jonathan Byers & Steve Harrington Jonathan Byers & Eleven | Jane Hopper i'm tired of tagging the familyJoyce Byers Will Byers Eleven | Jane Hopper Steve Harrington Jonathan Byers Lonnie Byers Robin Buckley Martin BrennerWill Byers Needs a Hug Siblings Will Byers & Eleven | Jane Hopper Lonnie Byers Being an Asshole Bad Parent Lonnie Byers Good Parent Joyce Byers Supportive Joyce Byers Steve Harrington Needs a Hug Robin Buckley & Steve Harrington Are Best Friends Autistic Robin Buckley Autistic Will Byers Good Sibling Jonathan Byers Good Parent Jim ""Chief"" Hopper Parental Jim ""Chief"" Hopper Eleven | Jane Hopper is a Byers Eleven | Jane Hopper Needs a Hug Song: Bigger Than The Whole Sky (Taylor Swift) Long Lost/Secret Relatives will and el are twins steve and robin are twins jonathan is stuck in the middle No beta we die like bob Based on a Taylor Swift Song Title from a Taylor Swift Song|"
146,73,44053957,25 Jan 2023, Gentle Understanding by LenjaminButton  for kingeomer ,English,"3,385",1/1,1158,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin BuckleyAlpha/Beta/Omega Dynamics Alpha Eddie Munson Omega Steve Harrington intersex omega Established Relationship Hurt/Comfort joining the movement of having omegas knead at blankets|
147,73,42860616,25 Jan 2023, when the party's over by jetpackbleux ,English,"2,295",1/?,138,"| Mature| Choose Not To Use Archive Warnings| F/F, M/M| Work in Progress|",|Creator Chose Not To Use Archive WarningsWill Byers & Gareth Will Byers/Mike Wheeler Will Byers/GarethGareth (Stranger Things) Will Byers Eddie Munson Mike Wheeler Steve Harrington Dustin Henderson Robin Buckley Nancy WheelerPossibly Unrequited Love Grief/Mourning Underage Drug Use Love Triangles Angst and Hurt/Comfort Implied/Referenced Underage Drinking Underage Kissing|
148,73,44525641,25 Jan 2023, Mourning Dove by Loki_ate_my_pudding ,English,"1,812",1/1,113,| Teen And Up Audiences| Choose Not To Use Archive Warnings| No category| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonEddie Munson Eddie Munson's Mother Steve HarringtonRelationship is Minor A Glimpse Into the Afterlife Nostalgia Sad with a Happy Ending Bittersweet Childhood Memories Eddie's Mom Was a Good Woman Memories Afterlife Fight Against Death Mentions of terminal illness|
149,73,44523349,25 Jan 2023," Love Seeping From Their Guns by agentgenevra, summersociety ",English,"48,901",8/?,2822,| Mature| Graphic Depictions Of Violence| F/F| Work in Progress|,"|Graphic Depictions Of ViolenceRobin Buckley/Nancy WheelerRobin Buckley Nancy Wheeler Steve Harrington Ted Wheeler (Stranger Things) Karen Wheeler Mentions of Barbara ""Barb"" Holland - Character Sam Owens (Stranger Things)Alternate Universe - Bodyguard Bodyguard Robin Buckley Implied/Referenced Character Death Government Conspiracy the inherent homoeroticism of solving government conspiracies together Other Additional Tags to Be Added POV Alternating Slow Burn|"
150,73,44524888,25 Jan 2023, All the Good Girls Go to Hell by xoxoLadyAz ,English,"5,596",3/?,1411,"| Explicit| Graphic Depictions Of Violence| F/M, Multi| Work in Progress|","|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Billy Hargrove/Steve Harrington Billy Hargrove/Steve Harrington/Eddie Munson Robin Buckley & Steve HarringtonSteve Harrington Eddie Munson Billy Hargrove Maxine ""Max"" Mayfield Dustin Henderson Mike Wheeler Eleven | Jane Hopper Nancy Wheeler Lucas Sinclair Erica Sinclair Jonathan Byers Will Byers Joyce Byers Wayne Munson Jim ""Chief"" Hopper Tommy Hagan Carol Perkins Robin Buckley Chrissy CunninghamDemon Summoning Demon Deals Demon/Human Relationships Female Steve Harrington Demon Eddie Munson Demon Billy Hargrove Protective Steve Harrington Eddie Munson Has a Crush on Steve Harrington Billy Hargrove Has a Crush on Steve Harrington Post-Season/Series 01 Post-Season/Series 02 AU Alternate Universe Polyamory Smut Other Additional Tags to Be Added Eddie Munson is Bad at Feelings Eddie Munson is a Little Shit Dom Eddie Munson Brat Steve Harrington Switch Steve Harrington|"
151,73,44524897,25 Jan 2023, But if You Wait Around a While I'll Make You Fall for Me by troubledsace7 ,English,"27,163",2/2,3740,| Explicit| Rape/Non-Con| No category| Complete Work|,|Rape/Non-ConSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Steve Harrington's Parents Dustin Henderson The Party (Stranger Things) Billy HargroveAlpha Eddie Munson Omega Steve Harrington ABO Alternate Universe - Canon Divergence canon adjacent Non-Graphic Rape/Non-Con Mentioned and Threatened only Eddie Foot in Mouth Munson Steve Sunshine Harrington it's cute i promise smut in second chapter Rough Sex Light BDSM Abusive Parents Billy is an asshole|
152,73,44524642,25 Jan 2023," I wish we were all rose-colored too, my rose-colored boy... by PhoenixTalon ",English,"2,746",1/1,379,| Explicit| Choose Not To Use Archive Warnings| F/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Kali Prasad Chrissy Cunningham/Eddie MunsonKali Prasad Steve Harrington Eleven | Jane Hopper Chrissy Cunningham Eddie Munsonpregnancy fluff! babies ever after Because I needed it in which Kali reluctantly tells Steve she's pregnant and he's like holy shit my time has come Dad mode activated|
