,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
69,29,41642160,30 Jan 2023, In and Out of Hand by Eclair1998 ,English,"74,262",15/?,5004,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| Other, Gen| Work in Progress|","|Creator Chose Not To Use Archive WarningsBilly Hargrove & Maxine ""Max"" Mayfield Billy Hargrove & Neil HargroveMaxine ""Max"" Mayfield Billy Hargrove Neil Hargrove Susan HargroveDiscipline Spanking Non-Consensual Spanking Physical Abuse Abuse Billy Hargrove & Maxine ""Max"" Mayfield Bonding Siblings Billy Hargrove & Maxine ""Max"" Mayfield Non-Sexual Whipping Belts Punishment Misunderstandings Corporal Punishment leather strap Strapping Billy Hargrove Being an Asshole Neil Hargrove is His Own Warning No Romance Crying Birthday Angst Hurt/Comfort Domestic Discipline Familial Abuse Hurt Inspired by Stranger Things (TV 2016) Post-Stranger Things 3 power cord Stranger Things Book: Runaway Max Protective Billy Hargrove Billy Hargrove Tries to Be a Better Person Billy Hargrove Needs a Hug Billy Hargrove is Bad at Feelings Protective Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield Needs a Hug Hurt Billy Hargrove Dysfunctional Family Dysfunctional Relationships|"
70,29,41146809,30 Jan 2023, here's your love song (you only get one 'cause you pissed me off) by TheFinalOtp ,English,"4,448",1/?,112,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & Dustin Henderson Steve Harrington & Nancy WheelerSteve Harrington Eddie Munson Nancy Wheeler Barbara ""Barb"" Holland Dustin Henderson Tommy Hagan Carol PerkinsAlternate Universe - Canon Divergence Alternate Universe - Always a Different Sex Female Steve Harrington Friends to Enemies Enemies to Lovers Childhood Friends Angst Cheerleader Steve Harrington Steve Harrington has Dyslexia Slow Burn Miscommunication Steve Harrington Has Absent Parents Eventual Happy Ending stevie harrington and her totally heterosexual affection for nancy wheeler.. just for a second tho lol eddie and stevie are bi4bi they just don't know it your honor Steve Harrington & Dustin Henderson Have a Sibling Relationship|"
71,29,40310076,29 Jan 2023, Sleep Apnea (discontinued with a rewritten version released) by sinfulthotsonly ,English,"30,459",9/10,5143,"| Mature| Graphic Depictions Of Violence| M/M, F/F| Work in Progress|","|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Robin Buckley/Nancy WheelerSteve Harrington Eddie Munson Robin Buckley Nancy Wheeler Dustin Henderson Maxine ""Max"" MayfieldEddie Munson Lives Eddie Munson Needs a Hug Gay Eddie Munson Soft Eddie Munson Sad Eddie Munson Hurt Eddie Munson Eddie Munson Has ADHD Eddie Munson Has PTSD Eddie Munson is a Mess Eddie Munson Angst Eddie Munson Wears Eyeliner Eddie Munson Wears Nail Polish Eddie Munson is a Sweetheart Eddie Munson is Bad at Feelings Eddie Munson-centric Eddie Munson in a Crop Top Steve Harrington & Eddie Munson Acting as The Party's Parental Figures Eddie Munson Deserves Nice Things Eddie Munson Gets a Hug Eddie Munson Graduates High School Eddie Munson Has a Praise Kink Eddie Munson Has Nipple Piercings Eddie Munson Loves Steve Harrington Bottom Eddie Munson Sub Eddie Munson Dom Steve Harrington Top Steve Harrington Bisexual Steve Harrington Steve Harrington Needs a Hug Good Babysitter Steve Harrington Protective Steve Harrington Steve Harrington is a Sweetheart Steve Harrington Has a Big Dick Steve Harrington Has Nightmares Steve Harrington Has PTSD Steve Harrington Has Bad Parents Eddie Munson Has Bad Parents Steve Harrington Wears Eddie Munson's Vest Steve Harrington Wears Nail Polish Steve Harrington Takes Care of Eddie Munson Steve Harrington Deserves Love Steve Harrington Has a Bisexual Awakening Steve Harrington Loves Eddie Munson Steve Harrington Being an Idiot Robin Buckley Has ADHD Eddie Munson Backstory Possessive Steve Harrington Jealous Eddie Munson Hurt Steve Harrington Angst with a Happy Ending|"
72,29,44620615,29 Jan 2023, You'll Live to See It by help_me_no ,English,"6,049",2/5,681,"| Teen And Up Audiences| No Archive Warnings Apply| Gen, M/M| Work in Progress|","|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley & Steve Harrington Robin Buckley & Eddie Munson Steve Harrington & Nancy WheelerEddie Munson Steve Harrington Stranger Things Ensemble Will Byers Wayne Munson Maxine ""Max"" Mayfield Lucas Sinclair Nancy Wheeler Mike Wheeler Original CharactersSlice of Life Found Family Canon Divergence Established Relationship New Relationship Other Additional Tags to Be Added|"
73,29,40692861,30 Jan 2023, Do not be afraid by Ashfoxlives ,English,"1,128",1/1,100,"| General Audiences| Choose Not To Use Archive Warnings, No Archive Warnings Apply| No category| Complete Work|","|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyJim ""Chief"" Hopper & Mike Wheeler Jonathan Byers & Jim ""Chief"" HopperJim ""Chief"" Hopper Mike Wheeler Jonathan Byers (mencionado) Eleven | Jane Hopper (mencionada) Bob newby (mencionado)Mike Wheeler Has Powers Mike Wheeler Needs a Hug Good Parent Jim ""Chief"" Hopper Protective Parent Jim ""Chief"" Hopper Mike no sabe como controlar sus poderes|"
74,29,44646613,30 Jan 2023, Little Fish by firewhiskey_ginger ,English,"32,320",10/?,719,"| Mature| No Archive Warnings Apply| F/M, Multi| Work in Progress|","|No Archive Warnings ApplySteve Harrington/Original Female Character(s) Steve Harrington/Original Character(s)Steve Harrington Robin Buckley Eddie Munson Original Female Character(s) Original Male Character(s) Nancy WheelerEddie Munson Lives Maxine ""Max"" Mayfield Lives Fluff Steve Harrington is Bad at Feelings POV Steve Harrington Eddie Munson Needs a Hug Robin Buckley & Steve Harrington Friendship Robin Buckley Has ADHD Queer Eddie Munson POV Original Character POV Original Female Character Steve Harrington is a Sweetheart Steve Harrington-centric Alternate Universe - Canon Divergence Friends to Lovers Lesbian Robin Buckley Good Friend Robin Buckley Fluff and Humor Angst and Humor Steve Harrington & Eddie Munson Friendship Love Triangles Vietnam War Post-Traumatic Stress Disorder - PTSD Steve Harrington Loves Nancy Wheeler Past Steve Harrington/Nancy Wheeler Leaving Home Hawkins is Not Destroyed (Stranger Things)|"
75,29,41992155,30 Jan 2023, you're hard to reach (you're cold to touch) by sinfulthotsonly ,English,"3,140",1/?,88,| Mature| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Robin Buckley/Nancy WheelerSteve Harrington Eddie Munson Robin Buckley Nancy Wheeler The Party (Stranger Things) Corroded Coffin (Stranger Things)Fix-It of Sorts Bisexual Steve Harrington Gay Eddie Munson Tags May Change Eddie Munson Lives Soft Steve Harrington comrades is it the homo of sexual if you wish to hold a pal's metacarpus platonically for sure Hypothetically Gareth & Eddie Munson Are Best Friends Trans Gareth (Stranger Things) honestly how are there basically no fics about gareth and eddie being besties also i just found out about the trans gareth hc from the tags and i am a believer of it now Soft Eddie Munson Eddie Munson is a Sweetheart Eddie Munson is Whipped Steve Harrington is a Sweetheart Robin Buckley & Steve Harrington Are Best Friends Top Steve Harrington Bottom Eddie Munson i don't know if this counts as dom/sub but like there is a slight sprinkling of it steve is the dom he would be such a soft dom i'm feral and eddie is definitely a bratty sub but like this fic isn't focused on dom/sub there's just sprinkling of it Eddie Munson Takes Care of Steve Harrington Steve Harrington Takes Care of Eddie Munson they're gay and in love your honor Minor Robin Buckley/Nancy Wheeler they're lesbian and in love your honor|
76,29,44060898,30 Jan 2023, Snow Angels by Carerra_os ,English,"3,147",1/1,720,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonBad Days Steve Harrington Needs a Hug Snow Winter Emotional Hurt/Comfort Teasing Mental Breakdown Fluff|
77,29,44195818,29 Jan 2023, In case of emergencies break glass by Sifi_Ducks ,English,"1,788",1/1,620,"| General Audiences| Choose Not To Use Archive Warnings| Gen, M/M| Complete Work|",|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munsonmrs harrington Steve Harrington Steve Harrington's Parents Steve Harrington's MotherAngst Implied/Referenced Homophobia Rockstar Eddie Munson The queer experience of bad family relationships|
78,29,44646013,30 Jan 2023, Esculent Macabre by peytra ,English,"77,409",14/?,7804,| Mature| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Steve Harrington/Nancy WheelerSteve Harrington Eddie Munson (tagging characters as they appear) Tommy Hagan Carol Perkins Nancy Wheeler Will Byers Eleven | Jane Hopper Jim ""Chief"" Hopper Joyce Byers Dustin Henderson Maxine ""Max"" Mayfield Lucas SinclairEnemies to Friends to Lovers Slow Burn Recreational Drug Use tw's in the notes Period-Typical Everything I drag Steve to his redemption arc kicking and screaming Steve Harrington Has ADHD Canon Rewrite Alternate Universe - Canon Divergence Found Family|"
79,29,44646910,30 Jan 2023, Show us what you got! by AllWriteThen ,English,"21,233",15/24,26501,"| Teen And Up Audiences| Graphic Depictions Of Violence, Major Character Death| Gen, F/F, F/M| Work in Progress|","|Graphic Depictions Of Violence Major Character DeathSteve Harrington & The Party Steve Harrington & Dustin Henderson Robin Buckley & Steve Harrington Steve Harrington & Jim ""Chief"" HopperSteve Harrington Dustin Henderson Mike Wheeler Maxine ""Max"" Mayfield Robin Buckley Lucas Sinclair Eleven | Jane Hopper Nancy Wheeler Joyce Byers Jim ""Chief"" Hopper Hawkins Lab People Original Characters Steve Harrington's Parents Will Byers Jonathan ByersSteve Harrington-centric Steve Harrington Has Powers Family Feels Found Family Steve Harrington Needs a Hug he'll suffer quite a lot I'm (not) sorry Brotherly Steve Harrington & Dustin Henderson Steve Harrington Has Bad Parents Hurt Steve Harrington|"
80,30,44644225,30 Jan 2023, Teenage Blues by ThornyWords ,English,"107,487",14/?,7140,"| Mature| Choose Not To Use Archive Warnings| F/M, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsWill Byers/Mike WheelerWill Byers Mike Wheeler Dustin Henderson Lucas Sinclair Maxine ""Max"" Mayfield Eleven | Jane Hopper Jim ""Chief"" Hopper Joyce Byers Lonnie Byers Jonathan Byers Nancy Wheeler Holly Wheeler Ted Wheeler (Stranger Things) Karen Wheeler Eddie MunsonFake/Pretend Relationship Strangers to Lovers Friends to Lovers Angst Fluff Hurt/Comfort Mike Wheeler Loves Will Byers Alternate Universe - Modern Setting Alternate Universe - High School Family Issues Family Drama POV Will Byers POV Mike Wheeler Period-Typical Homophobia Mutual Pining Coming of Age Slow Burn Internalized Homophobia|"
81,30,44427523,30 Jan 2023, i can't let go when something's broken (it's all i know and it's all i want now) by antithetical_dreamgirl ,English,"7,542",4/5,530,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Eleven | Jane HopperAngst Alternate Universe - Canon Divergence Eddie Munson Lives Non-Linear Narrative this is going to get bad before it gets better im so sorry Cross-Posted on Tumblr Implied/Referenced Alcohol Abuse/Alcoholism Unhealthy Coping Mechanisms Post-Break Up|
82,30,42756750,30 Jan 2023, When Time Run by Ashfoxlives ,English,"35,813",13/13,3814,"| Not Rated| Choose Not To Use Archive Warnings, No Archive Warnings Apply| F/M| Complete Work|","|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyEleven | Jane Hopper/Mike Wheeler Maxine ""Max"" Mayfield/Lucas Sinclair Jonathan Byers/Nancy Wheeler Karen Wheeler & Nancy Wheeler Karen Wheeler & Mike Wheeler & Nancy Wheeler Karen Wheeler & Mike Wheeler & Ted Wheeler Eleven | Jane Hopper & Jim ""Chief"" Hopper Joyce Byers & Jim ""Chief"" Hopper Jonathan Byers & Steve Harrington & Nancy Wheeler Steve Harrington & Mike Wheeler Steve Harrington & The Party Mike Wheeler & Nancy Wheeler The Party & Mike Wheeler Will Byers & Eleven | Jane & Dustin Henderson & Maxine Mayfield & Lucas Sinclair & Mike Wheeler Billy Hargrove & Maxine ""Max"" Mayfield Billy Hargrove & The Party Jonathan Byers & Billy Hargrove & Steve Harrington & Nancy WheelerMike Wheeler Eleven | Jane Hopper Nancy Wheeler Dustin Henderson Lucas Sinclair Will Byers Maxine ""Max"" Mayfield Jonathan Byers Steve Harrington Joyce Byers Jim ""Chief"" Hopper Karen Wheeler Holly Wheeler Martin Brenner Billy HargroveEleven | Jane Hopper and Mike Wheeler in Love Eleven | Jane Hopper & Maxine ""Max"" Mayfield Friendship Protective Eleven | Jane Hopper Mike Wheeler Has Powers Alternate Universe - Role Reversal Alternate Universe - Canon Divergence Canon-Typical Violence Eleven | Jane Hopper and Mike Wheeler are Cute Protective Mike Wheeler Human Experimentation Past Child Abuse Billy Hargrove & Maxine ""Max"" Mayfield Have a Good Relationship|"
83,30,40817049,30 Jan 2023," Oh Captain, My Captain by WoodieCreates ",English,"3,645",1/3,98,"| Teen And Up Audiences| Graphic Depictions Of Violence| F/F, M/M| Work in Progress|",|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Robin Buckley/Nancy WheelerSteve Harrington Eddie Munson Robin Buckley Nancy WheelerAlternate Universe - Pirate Pirate Captain Eddie Munson Pirate Nancy Wheeler the hellfire club is a pirate crew Alternate Universe - Merfolk Merman Steve Harrington Mermaid Robin Buckley the whole party are merpeople merfolk turning Eventual Mermaid Nancy Wheeler Eventual Merman Eddie Munson Hurt/Comfort Fluff and Angst Graphic Description Mentions of Myth & Folklore Drowning Inspired by Fanart inspired by a oneshot|
84,30,44359456,29 Jan 2023, ☆ details about that boy by maximusz ,English,772,1/1,13,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsArgyle & Jonathan ByersJonathan Byers Argyle (Stranger Things)Fluff No Smut Cute Everyone Is Gay Bisexual Jonathan Byers Pansexual Argyle (Stranger Things) Bad English Inspired by Stranger Things (TV 2016) Boyfriends Cuties Fluff without Plot I'm Bad At Tagging|
85,30,44645551,30 Jan 2023, Jaybird by rosemarysage ,English,"1,192",1/1,986,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie MunsonCamping sex outside Skinny Dipping sex in a tent naked in the woods Anal Sex Top Steve Harrington Bottom Eddie Munson Crying During Sex Plot What Plot/Porn Without Plot|
86,30,44645554,29 Jan 2023, Dry Realization by StevetheHouseWife (Cammerel) ,English,"1,342",1/1,297,| Explicit| Rape/Non-Con| M/M| Complete Work|,|Rape/Non-ConSteve Harrington/Dustin HendersonSteve Harrington Dustin HendersonPOV Steve Harrington Post-Season/Series 04 Hypnotism Mind Control Blackouts Attempted Rape/Non-Con Anal Sex Anal Fingering Dry Sex First Kiss Secrets Steve Harrington is a Sweetheart Bisexual Steve Harrington Top Steve Harrington Soft Steve Harrington Hurt Dustin Henderson Stranger Things Kinkmeme|
87,30,44644534,30 Jan 2023, I Was Made For Loving You by spikesvamp79 ,English,"217,157",41/41,26271,| Explicit| Choose Not To Use Archive Warnings| F/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsEddie Munson/You Eddie Munson/ReaderEddie Munson Maxine ""Max"" Mayfield Billy Hargrove Reader You Dustin Henderson Jason Carver Chrissy Cunningham Steve Harrington Robin BuckleySlow Burn Protective Eddie Munson Fix-It Eventual Happy Ending|"
88,30,44645191,30 Jan 2023, All Aboard by CrossedQuills ,English,"10,087",3/3,1999,"| Explicit| No Archive Warnings Apply| F/F, F/M, M/M, Multi| Complete Work|",|No Archive Warnings ApplySteve Harrington/Eddie Munson Billy Hargrove/Steve Harrington/Eddie MunsonNancy Wheeler Robin Buckley Jonathan Byers Argyle (Stranger Things) Eddie Munson Steve Harrington Billy HargroveTruth or Dare Audio voyeurism Heavy flirting Secrets Banter Dirty Talk post s3 Billy he's been doing better give him a chance nancy pegs truther argyle is awesome Modern AU the f-word Internalized Homophobia Grinding Making Out Stubble Burn Voyeurism Anal Sex Threesome - M/M/M Oral Sex Light Spanking Anal Fingering consent is important Hand Jobs Aftercare Billy probably needs therapy but this helps a lot Metalsandwitch|
89,30,40486218,29 Jan 2023, the sound of silence by deadratz ,English,"62,300",11/?,10741,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & Wayne Munson Eddie Munson & Wayne Munson Murray Bauman/Wayne MunsonSteve Harrington Eddie Munson Wayne Munson Robin Buckley Murray BaumanPost-Season/Series 04 Nonverbal Eddie Munson Injury Recovery Post-Traumatic Stress Disorder - PTSD Slow Burn Nonverbal Communication First Time Loss of Virginity Virgin Eddie Munson Gay Steve Harrington Disability Hard of Hearing Steve Harrington Gay Eddie Munson Past Child Abuse First Kiss Hurt/Comfort Angst Canon-Typical Violence Living Together Erectile Dysfunction Trichotillomania Hand Jobs Coming In Pants Happy Ending Eventually! Codependency These boys need therapy Other Additional Tags to Be Added|
90,30,44644690,30 Jan 2023, Leo's headcanons by L3onth3N3on ,English,"3,719",4/?,112,| Not Rated| Choose Not To Use Archive Warnings| No category| Work in Progress|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Duck/Red Guy (Don't Hug Me I'm Scared) Sal Fisher/Travis Phelps Michael Holden/Victoria ""Tori"" SpringYellow Guy (Don't Hug Me I'm Scared) Victoria ""Tori"" Spring Michael Holden (Solitaire) Sal Fisher Travis Phelps Steve Harrington Eddie Munson Red Guy (Don't Hug Me I'm Scared) Duck (Don't Hug Me I'm Scared) Leonardo (TMNT) Donatello (TMNT) Raphael (TMNT) Michelangelo (TMNT) Max (Camp Camp)|"
91,30,44645599,29 Jan 2023, A hole's a hole in the dark by Anonymous    ,English,"14,443",3/3,17374,| Explicit| Underage| M/M| Complete Work|,|UnderageWill Byers/Mike Wheeler Will Byers/Original Male Character(s) Mike Wheeler/Original Female Character(s)Will Byers Mike WheelerAnal Sex Anal Fingering Crossdressing Feminization Underage Drinking Underage Sex Blow Jobs Bottom Will Byers Top Mike Wheeler Gay Will Byers Dirty Talk Homophobic Language Period-Typical Homophobia Internalized Homophobia Sexist Language Humiliation Fucked up love story Straight Mike Wheeler ? - Freeform Turn out probably not|
92,30,44644708,29 Jan 2023, We Could Never Be Unhappy by Appledagger ,English,"19,932",1/1,237,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Wayne Munson Robin Buckley Dustin Henderson Joyce Byers Chrissy Cunningham Henry Creel | One | VecnaAlternate Universe - Canon Divergence Alternate Universe - Modern Setting Alternate Universe - Soulmates Alternate Universe - Historical Alternate Universe - Western Angst Fluff and Angst Hurt Steve Harrington Gay Steve Harrington Mentions of Gun Violence POV Multiple Series Original Character(s) Implied/Referenced Character Death|
93,30,40266216,29 Jan 2023, Don't be a Stranger by Alviva (AlvivaChaser) ,English,"246,142",38/111,30764,"| Not Rated| Graphic Depictions Of Violence| F/F, F/M, M/M| Work in Progress|","|Graphic Depictions Of ViolenceEleven | Jane Hopper & Steve Harrington Robin Buckley & Steve Harrington Steve Harrington & Jim ""Chief"" Hopper Eleven | Jane Hopper & Jim ""Chief"" Hopper Joyce Byers/Jim ""Chief"" Hopper Steve Harrington & The Party Steve Harrington & Maxine ""Max"" Mayfield Steve Harrington/Eddie MunsonSteve Harrington Eleven | Jane Hopper Steve Harrington's Parents Jim ""Chief"" Hopper Joyce Byers Nancy Wheeler Dustin Henderson Kali Prasad's Gang Maxine ""Max"" Mayfield Robin Buckley Erica Sinclair Jonathan Byers Eddie Munson Wayne Munson Vance Hopper Original Background Characters The Party (Stranger Things)Alternate Universe - Canon Divergence Found Family Big Brother Steve Little Sister Eleven Good Parent Jim ""Chief"" Hopper Steve Harrington Has Bad Parents Traumatized Steve Harrington Period-Typical Homophobia Implied/Referenced Underage Prostitution Werewolf Steve Harrington Eventual Black Phone References/Character Angst Hurt/Comfort Implied/Referenced Child Abuse Eddie in Season 3 Fluff Older Sibling Steve Harrington Little Sister Max fixit? Upside Down Style Lycanthropy(ish) the slowest of burns|"
94,30,44645614,29 Jan 2023, And a Rescue Mission Makes... Eight? by Animal_Arithmetic ,English,"24,610",7/?,3093,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Eddie Munson Joyce Byers/Jim ""Chief"" HopperSteve Harrington Eddie Munson Wayne Munson Robin Buckley Eleven | Jane Hopper Dustin Henderson Joyce Byers Sam Owens (Stranger Things) Original Experiment Character(s) (Stranger Things) Jim ""Chief"" HopperMartin Brenner Being an Asshole Adoption Steve gets his six nuggets Steve threatening the government Domestic Fluff Other Additional Tags to Be Added Protective Steve Harrington Genderqueer Steve Harrington Twin Experiments Parent Steve Harrington Parent Eddie Munson Seizures very little angst but it's there|"
95,30,43892590,29 Jan 2023, Eat Me Alive by SteddieBroughtMeHere ,English,"2,394",1/?,272,"| Explicit| Graphic Depictions Of Violence| F/F, F/M, M/M| Work in Progress|","|Graphic Depictions Of ViolenceSteve Harrington/Eddie Munson Steve Harrington & Dustin Henderson Dustin Henderson & Eddie Munson Robin Buckley & Steve Harrington Eddie Munson & Nancy WheelerAlternate Universe - Canon Divergence alternate universe - Eddie Munson lives Steve Harrington Is a Mess Steve Harrington Has Absent Parents Disabled Steve Harrington Disabled Maxine ""Max"" Mayfield Eddie Munson Lives Vampire Eddie Munson Eddie Munson as Kas the Betrayer (Dungeons & Dragons) Vecna is Still Alive Angst Hurt/Comfort Fluff Sharing a Bed Sexual Tension Eventual Smut Slow Burn Alternate Universe - Eddie Munson Dies (Kinda) Neurodivergent Steve Harrington Neurodivergent Eddie Munson Neurodivergent Robin Buckley Aware of Own Bisexuality Steve Harrington Steve Has Never Been More Scared and Turned On Blood Blood Drinking Top Eddie Munson Bottom Steve Harrington Dom Eddie Munson Sub Steve Harrington Canon-Typical Violence Steve Harrington-centric Secretly a Character Study in Disguise Hard of Hearing Steve Harrington Steve Also Has Vision Problems Eddie Munson is Bad at Feelings Steve Harrington Takes Care of Eddie Munson Found Family Insecure Eddie Munson Love Confessions Mental Health Issues Misunderstandings Monsterfucker Steve Harrington Mutual Pining No beta we die like bob Other Additional Tags to Be Added Pain Kink S&M Panic Attacks Possessive Eddie Munson Praise Kink Scent Kink Size Difference Steve Harrington & Eddie Munson Acting as Dustin Henderson's Parental Figures Steve Harrington Being Called ""Princess""|"
96,30,42417525,29 Jan 2023, No Escape from Reality by InvisibleAce ,English,"9,264",1/1,643,| General Audiences| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsWill Byers/Mike Wheeler The Party & Mike Wheeler Steve Harrington/Eddie Munson Robin Buckley/Nancy Wheeler Eddie Munson & Mike Wheeler Maxine ""Max"" Mayfield/Lucas SinclairMike Wheeler Will Byers Lucas Sinclair Maxine ""Max"" Mayfield Eleven | Jane Hopper Dustin Henderson Steve Harrington Eddie Munson Nancy Wheeler Jonathan Byers Gareth (Stranger Things) Jeff (Stranger Things) Corroded Coffin (Stranger Things)Mike Wheeler Needs a Hug Mike Wheeler Loves Will Byers Will Byers Loves Mike Wheeler Mike Wheeler-centric Mike Wheeler Whump Remember when Mike jumped off the cliff? Bc I do Mike Wheeler is a Mess Angst with a Happy Ending Hurt/Comfort Not Beta Read Alternate Universe - Everyone Lives/Nobody Dies|"
97,30,42137334,29 Jan 2023, Fucking Karen by otterscloud ,English,"5,011",3/4,198,"| Teen And Up Audiences| Choose Not To Use Archive Warnings, No Archive Warnings Apply| Gen| Work in Progress|","|Creator Chose Not To Use Archive Warnings No Archive Warnings ApplyEleven | Jane Hopper & Mike Wheeler Will Byers & Mike Wheeler Joyce Byers/Jim ""Chief"" Hopper Jim ""Chief"" Hopper & Mike Wheeler Joyce Byers & Eleven | Jane Hopper Joyce Byers & Will Byers Joyce Byers & Mike WheelerMike Wheeler Will Byers Eleven | Jane Hopper Joyce Byers Karen Wheeler Jim ""Chief"" HopperTrans Female Character Trans Mike Wheeler Bisexual Mike Wheeler Byler Friendship Transphobia Period Typical Attitudes Good Parent Jim ""Chief"" Hopper Bad Parent Karen Wheeler i'm so bad at tagging bro lenora california Moral Ambiguity Kidnapping kind of not really - Freeform Author is trans|"
98,30,44614135,30 Jan 2023, Your body's lighting up the room (There's nothing hotter than that) by EmotionalKing ,English,"4,183",1/1,1848,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Nancy Wheeler Jonathan Byers Robin Buckley Chrissy Cunninghamporn star steve harrington (how is that not a fucking tag) Rock Star Eddie Munson Alternate Universe - Modern Setting Alternate Universe - No Upside Down (Stranger Things) Trans Male Character Trans Steve Harrington Power Bottom Steve Harrington Cunnilingus Eddie sticks his face up Steve's skirt that's the whole fic Steve Harrington is a Sweetheart Top Eddie Munson Smut Author is trans it's in the middle of a party Hand Jobs Public Sex|
99,30,44499451,30 Jan 2023, Vecnavision 3D by ShieldOfIron ,English,"114,020",15/16,5961,| Explicit| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve HarringtonBilly Hargrove Steve Harrington Jonathan Byers Eddie Munson Maxine ""Max"" Mayfield Lucas Sinclair Henry Creel | One | Vecna Chrissy Cunningham Nancy Wheeler Eleven | Jane Hopper Will Byers Joyce Byers Dustin Henderson Robin BuckleySuperpowered Billy Hargrove Vecna's Curse (Stranger Things) Angst Hurt/Comfort Chrissy Cunningham Lives Billy Hargrove Lives Way Too Many Comic Book References Canon-Typical Violence Post-Season/Series 03 Accelerated Season 4 Fix-It of Sorts Slow Burn Explicit Language Suicidal Thoughts Homophobia Implied/Referenced Child Abuse It's my angst soaked joyride and you're just in the backseat Recreational Drug Use Mutual Pining Explicit Sexual Content Background Hellcheer Billy Hargrove Has Powers Billy Hargrove has Vecna's Curse Billy Hargrove Has a Crush on Steve Harrington Gay Billy Hargrove Billy Hargrove & Maxine ""Max"" Mayfield Have a Good Relationship Neil Hargrove is His Own Warning karen wheeler sucks party Angst with a Happy Ending First Time Blow Jobs Action & Romance It Gets Worse Before It Gets Better Billy Hargrove Deserves Better|"
100,31,43622784,30 Jan 2023, And The Mask Is Stuck On by lilac_cc ,English,"1,505",1/1,518,| General Audiences| No Archive Warnings Apply| Gen| Complete Work|,|No Archive Warnings ApplyRobin Buckley & Steve Harrington Steve Harrington & Dustin Henderson Steve Harrington & The Party Robin Buckley & Steve Harrington & The PartySteve Harrington Steve Harrington's Parents Robin Buckley Dustin Henderson Mike Wheeler The Party (Stranger Things)Autistic Steve Harrington Autistic Robin Buckley Autistic Dustin Henderson Autistic Will Byers Steve Harrington Needs a Hug Platonic Soulmates Robin Buckley & Steve Harrington Are Best Friends Robin Buckley & Steve Harrington Friendship Good Friend Robin Buckley Nerd Steve Harrington Steve Has Issues Steve Harrington Has Bad Parents Steve Harrington-centric Awesome Robin Buckley Steve Harrington & Dustin Henderson Friendship Protective Dustin Henderson Mike Wheeler Being an Idiot Special Interests Autistic Meltdown autistic author|
101,31,43924224,29 Jan 2023, sincerely yours... by plumxwrites ,English,"11,778",1/?,7,| Mature| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive Warnings|
