,Index_page,ID,Date_publication,Title_and_author,Language_of_the_work,Word,Chapter,Hits,Requiered_tags,Additionnal_tags
80,50,43753728,28 Jan 2023, Be My Little Baby by Monsterunderthefedora ,English,"3,487",4/?,768,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Steve Harrington & Eddie Munson Eddie Munson & Wayne Munson Dustin Henderson & Eddie Munson Robin Buckley & Steve HarringtonEddie Munson Steve Harrington Dustin Henderson Wayne Munson Robin BuckleyEddie Munson Lives Eddie Munson Has a Crush on Steve Harrington Eddie Munson is a Mess Steve Harrington Is a Mess wish babies Babies Single Parent Eddie Munson for now Steve Harrington Has Bad Parents Eddie Munson Has Bad Parents Steve Harrington Has a Sexuality Crisis|
81,50,44588551,28 Jan 2023, Dear Poppy... (Prequal to Dear Billy) by catlover7722 ,English,"3,163",4/20,146,| Explicit| Graphic Depictions Of Violence| F/M| Work in Progress|,"|Graphic Depictions Of ViolenceBilly Hargrove/Original Female Character(s)Billy Hargrove Billy Hargrove's Mother Maxine ""Max"" Mayfield Susan Hargrove Neil Hargrove Original Female Character(s) Original Male Character(s)Prequel Pre-Relationship Original Character Death(s) Billy Hargrove is Bad at Feelings Abusive Neil Hargrove Neil Hargrove Being an Asshole Billy Hargrove & Susan Hargrove Have a Good Relationship Good Parent Susan Hargrove Stranger Things 1 Post-Stranger Things 1 Original Character(s) Bisexual Female Character(s) LGBTQ Themes Eventual Smut Implied/Referenced Rape/Non-con Implied/Referenced Drug Use Abuse Child Abuse Child Neglect Traumatized Original Female Character implied drugging Homophobic Language Homophobia Implied/Referenced Sex|"
82,50,41413257,28 Jan 2023, Bruising Marks by Im_Basically_Shakespeare ,English,"6,286",1/1,1178,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie Munson Minor or Background Relationship(s)Steve Harrington Eddie Munson The Party (Stranger Things) Background & Cameo CharactersEddie Munson Has a Crush on Steve Harrington Bisexual Steve Harrington Eddie Munson Lives Eddie Munson-centric Slow Burn Pining Kissing Rough Kissing No Angst Sexual Tension|
83,50,44512534,28 Jan 2023, don't you by Kaiyote ,English,0,1/1,116,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike WheelerWill Byers Mike WheelerFanvids|
84,50,44190883,28 Jan 2023, As the world falls down by Atomrose ,English,"16,140",7/?,1981,| Teen And Up Audiences| Choose Not To Use Archive Warnings| M/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsBilly Hargrove/Steve Harrington Billy Hargrove & Steve Harrington Robin Buckley/Heather Holloway Billy Hargrove & Eddie Munson Billy Hargrove & Heather Holloway Robin Buckley & Steve Harrington Billy Hargrove & Maxine ""Max"" Mayfield Chrissy Cunningham/Eddie MunsonBilly Hargrove Steve Harrington Heather Holloway Robin Buckley Eddie Munson Maxine ""Max"" Mayfield Eleven | Jane Hopper Dustin Henderson Will Byers Mike Wheeler Shadow Monster | Mind Flayer Lucas Sinclair Neil Hargrove Susan Hargrove Henry Creel | One | Vecna Chrissy Cunningham Jason CarverFix-It Character Death Fix Heavy Angst Angst and Feels Fluff and Angst Billy Hargrove Lives Shadow Monster | Mind Flayer Possessing Billy Hargrove Post-Shadow Monster | Mind Flayer Possessing Billy Hargrove Billy Hargrove Needs a Hug Gay Billy Hargrove Billy Hargrove Redemption Billy Hargrove is a Mess Eventual Happy Ending Angst and Hurt/Comfort Hurt Billy Hargrove Hurt Steve Harrington Angst with a Happy Ending Implied/Referenced Self-Harm Protective Steve Harrington Bisexual Steve Harrington Steve Harrington is a Sweetheart Steve Harrington Has a Crush on Billy Hargrove Billy Hargrove Has a Crush on Steve Harrington Post-Battle of Starcourt (Stranger Things) Starcourt Mall (Stranger Things) Background Neil Hargrove Minor Character Death Blood and Injury Violence Love Boys In Love True Love Suffering Mind Control Aftermath & Recovery Billy Hargrove/Steve Harrington in Love Heather Holloway Lives Billy Hargrove & Heather Holloway Friendship Lesbian Heather Holloway Canon Lesbian Character Robin Buckley & Steve Harrington Friendship Robin Buckley & Billy Hargrove Friendship Minor Robin Buckley/Heather Holloway Billy Hargrove & Maxine ""Max"" Mayfield Have a Good Relationship Eleven | Jane Hopper & Maxine ""Max"" Mayfield Friendship Possession Enemies to Friends to Lovers Break Up Getting Back Together|"
85,50,44062245,27 Jan 2023," the truth is i've been dreaming of this tired, tranquil place by repentarium ",English,"17,042",8/?,952,"| Not Rated| No Archive Warnings Apply| Gen, M/M| Work in Progress|","|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Dustin Henderson Maxine ""Max"" Mayfield Lucas Sinclair Will Byers Mike Wheeler Eleven | Jane Hopperthe harringtons' a plus parenting Growing Up Moving Out Finding Family Found Family|"
86,50,21277862,27 Jan 2023, come hell or high water by enablelove ,English,280,1/1,399,| General Audiences| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSoft Boys They love each other Established Relationship Schmoop Fluff|
87,50,44588590,28 Jan 2023, don't mess up with him by boredorphan ,English,"5,064",1/2,677,| General Audiences| Choose Not To Use Archive Warnings| M/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie Munson Steve Harrington & Dustin Henderson Steve Harrington & Eddie MunsonSteve Harrington Eddie Munson Dustin Henderson Mike Wheeler Lucas Sinclair Gareth (Stranger Things) Jeff (Stranger Things)Oblivious Steve Harrington Steve Harrington & Dustin Henderson Friendship Steve Harrington & Dustin Henderson Have a Sibling Relationship Eddie Munson Lives Eddie Munson Has a Crush on Steve Harrington Gay Eddie Munson Bisexual Steve Harrington Protective Dustin Henderson Author Is Sleep Deprived|
88,50,43276356,28 Jan 2023, The Lilypad by coastalsunrise ,English,"19,120",9/35,104,"| Mature| Graphic Depictions Of Violence, Rape/Non-Con| F/M| Work in Progress|","|Graphic Depictions Of Violence Rape/Non-ConEddie Munson/Original Female Character(s)Eddie Munson Steve Harrington Robin Buckley Nancy Wheeler Jonathan Byers Mike Wheeler Lucas Sinclair Will Byers Eleven | Jane Hopper Jim ""Chief"" Hopper Joyce Byers Billy Hargrove Jason Carver Andy (Stranger Things) Chrissy Cunningham Patrick (Stranger Things) Original Characters Gareth (Stranger Things) Jeff (Stranger Things)Protective Eddie Munson Eddie Munson is a Sweetheart Eddie Munson Lives Eddie Munson is Whipped Eddie Munson - Freeform Drama & Romance Teen Romance Hawkins (Stranger Things) Hawkins High School (Stranger Things) Background Hellfire Club (Stranger Things) Alternate Universe - Stranger Things Fusion Starcourt Mall (Stranger Things) Stranger Things 4 Eddie Munson Needs a Hug 80s 1986 Fluff and Angst Dancing Slow Burn Dancing and Singing Fist Fights Stabbing Partying No Vecna (Stranger Things)|"
89,50,44310214,28 Jan 2023, Tammy Thompson Takes on the Upside Down by Ridea  for Elliesmeow ,English,"121,956",46/?,24889,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M, Gen| Work in Progress|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Original Female Character(s) Unrequited Billy/OC - Relationshipeveryone Tammy Thompson Original Female Character Robin Buckley Steve Harrington Tammy Thompson's parents Nancy Wheeler Billy Hargrove Erica Sinclair all the children Minor Characters Joyce Byers Bob Newby Jim ""Chief"" Hopper Eleven | Jane Hopper Dustin Henderson Lucas Sinclair Lucas Sinclair's Parentshow would you do thrown into a fandom you're not a part of? austen levels of slow burn unrequited billy/oc earn your redemption does it count as an oc if she bodysnatched a mentioned canon character? eventual steve/oc erica is our precious murder child girls supporting girls bob is the best eventual robin/oc nobody's ever really gone demodogs and mind flayers and Russians...oh my!|"
90,50,43800393,27 Jan 2023, the way I love the ocean by OrangeChickenPillow ,English,"29,212",4/8,486,"| Teen And Up Audiences| No Archive Warnings Apply| F/F, M/M, Multi| Work in Progress|",|No Archive Warnings ApplyRobin Buckley/Reader Robin Buckley/You Robin Buckley & Steve Harrington Steve Harrington/Eddie Munson Robin Buckley & Steve Harrington & Eddie Munson Steve Harrington & Reader Eddie Munson & ReaderRobin Buckley Steve Harrington You Eddie Munson The Party (Stranger Things)Fluff Domestic Fluff Fluff and Humor Pining Mutual Pining Idiots in Love Friendship Friends to Lovers Cuddling & Snuggling Literal Sleeping Together Lesbian Character Tags will be updated I am a hopeless romantic robin and reader are in loooooove Cheesy Romance|
91,50,44590162,28 Jan 2023, Practice Mating by Anonymous    ,English,"9,221",3/?,5354,| Explicit| Underage| M/M| Work in Progress|,|UnderageWill Byers/Mike Wheeler Will Byers/Troy Walsh Will Byers/Original Male Character(s) Joyce Byers/Lonnie Byers Lonnie Byers & Will ByersWill Byers Mike Wheeler Troy Walsh (Stranger Things) Lonnie Byers Joyce ByersAlpha/Beta/Omega Dynamics Alpha Mike Wheeler Omega Will Byers Wetting Urination Watersports Castration Small Penis Mating Rituals Breeding Urination as a sign of submission Bottom Will Byers Power Dynamics Public Humiliation Dry Humping Practice breeding Practice mating Whipping Feminization Nipple Play Sexism Social Issues Humiliation Dom/sub Cock Warming Size Difference Spanking Oral Knotting Knotting|
92,50,44590804,28 Jan 2023, A Glimpse Through the Lens by Ineffableoutpost ,English,"22,764",6/6,2312,| Mature| Choose Not To Use Archive Warnings| M/M| Complete Work|,"|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Dustin Henderson Maxine ""Max"" Mayfield Robin Buckley Joyce Byers Jim ""Chief"" Hopper Eleven | Jane Hopper Nancy Wheeler Will Byers Mike Wheeler Lucas Sinclair Erica Sinclair Wayne MunsonMore tags to be added 5+1 Things Fluff Alternate Universe - Canon Divergence Smut not yet but its coming steddie Alternate Universe - Everyone Lives/Nobody Dies Gay Eddie Munson Bisexual Steve Harrington Post-Season/Series 04 Mutual Pining Happy Ending Fluff and Angst Bottom Eddie Munson Top Steve Harrington Eddie Munson Lives Period-Typical Homophobia Friends to Lovers Eventual Smut Fluff and Smut Pictures Mutual Masturbation First Time Blow Jobs Steve Harrington Has Bad Parents Dom/sub Overstimulation Kitchen Sex Anal Sex|"
93,50,40476000,28 Jan 2023, Nurse Robin by Conspicuously_Gay ,English,"86,042",27/?,39629,| Explicit| Choose Not To Use Archive Warnings| F/F| Work in Progress|,"|Creator Chose Not To Use Archive WarningsRobin Buckley/Nancy WheelerRobin Buckley Nancy Wheeler Steve Harrington Maxine ""Max"" Mayfield Eddie Munson Vickie (Stranger Things)Literal Nurse Robin Nancy's leg is broken but she's still a top Wingman Steve Harrington Ronance Eventual Smut dorky fluff Hinted Steddie Vickie's mean but not for long Chrissy's alive dammit Everyone's alive dammit oop not Billie though|"
94,50,44588644,28 Jan 2023, gentle by givehimthemedicine ,English,"2,343",1/1,351,| Teen And Up Audiences| No Archive Warnings Apply| F/F| Complete Work|,"|No Archive Warnings ApplyEleven | Jane Hopper/Maxine ""Max"" MayfieldMaxine ""Max"" Mayfield Eleven | Jane HopperFirst Kiss elmax - Freeform El doesn't know she wants to kiss Max set vaguely post 4 I guess this is basically an offshoot of my Do Not Cry universe except they kiss in this one Max is a dumbass (affectionate) Oneshot Fluff|"
95,50,44590708,27 Jan 2023, (Third) First Day by Are_you_ever_not_going_to_fall_for_that ,English,"2,612",1/1,105,| General Audiences| No Archive Warnings Apply| No category| Complete Work|,|No Archive Warnings ApplyWill Byers & Eleven | Jane HopperWill Byers Eleven | Jane HopperWill Byers Has Powers Not telekinesis Guilty Will Byers High School First Day of School Mentioned (Joyce and Hopper) Siblings Will Byers & Eleven | Jane Hopper Bullying (brief) Post-Season/Series 04|
96,50,44589685,28 Jan 2023, Out of the Woods by collectiveworld101 ,English,"2,637",1/15,62,"| Teen And Up Audiences| No Archive Warnings Apply| F/F, Gen| Work in Progress|","|No Archive Warnings ApplyEleven | Jane Hopper/Maxine ""Max"" Mayfield Will Byers & Eleven | Jane Hopper Maxine ""Max"" Mayfield & Lucas SinclairEleven | Jane Hopper Maxine ""Max"" Mayfield Lucas Sinclair Jim ""Chief"" Hopper Will ByersAlternate Universe - Zombie Apocalypse Zombie Apocalypse Lesbian Eleven | Jane Hopper Enemies to Lovers Bisexual Maxine ""Max"" Mayfield Eleven | Jane Hopper Loves Maxine ""Max"" Mayfield Maxine ""Max"" Mayfield Loves Eleven | Jane Hopper Eleven | Jane Hopper Needs a Hug Useless Lesbians No Beta We Die Like Eddie Munson Father-Daughter Relationship Hurt/Comfort Slow Burn like slow burn|"
97,50,43541239,28 Jan 2023, L'Exquisite Douleur by thatscalledyes ,English,"17,115",6/?,94,| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/M| Work in Progress|,|Creator Chose Not To Use Archive WarningsEddie Munson/Original Female Character(s) Gareth & Jeff & Eddie MunsonEddie Munson Gareth (Stranger Things) Jeff (Stranger Things) Original Female Character(s) Original Male Character(s)Drama & Romance Drama Alternate Universe - Music Touring Tour Bus Single Parents Loss of Parent(s) No Vecna (Stranger Things) Inspired by Stranger Things (TV 2016) Alternate Universe - No Supernatural (Stranger Things) Original Character(s) Eddie Munson Lives Eddie Munson in a Band Corroded Coffin Concert (Stranger Things) Modern Era Major Original Character(s) Implied/Referenced Drug Use Implied/Referenced Alcohol Abuse/Alcoholism Domestic Violence Mental Anguish Mental Health Issues Homelessness Unrequited Love Temporarily Unrequited Love Lust at First Sight Lust body image issues Alcohol Abuse/Alcoholism|
98,50,44118906,27 Jan 2023, Young Hearts by Kassmarie_writes ,English,"31,069",4/20,436,| Mature| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonJeff (Stranger Things) Wayne Munson Rick Lipton Gareth (Stranger Things) Unnamed Freak (Stranger Things) Jim ""Chief"" Hopper Mike Wheeler Dustin Henderson Lucas Sinclair Maxine ""Max"" MayfieldPre-Relationship Everyone lives Fix It Fic Implied/Referenced Eating Disorders Implied/Referenced Child Abuse Parental Death references of social services male friendships Found Family covers middle school to high school graduation it's a series folks Dual POV Claudia Munson is a cool mom Eddie has good adult role models ...but they're also bad influences the munson home is a musical home 80's references Implied/Referenced Drug Use Implied/Referenced Terminal Illness|"
99,50,42180351,27 Jan 2023, I Search for the Beat in This Dirty Town by rocknrollsalad ,English,"8,855",4/?,343,"| Teen And Up Audiences| Choose Not To Use Archive Warnings| F/F, F/M, Gen, M/M| Work in Progress|","|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Chrissy Cunningham Jason Carver Nancy Wheeler Robin Buckley Maxine ""Max"" Mayfield Lucas Sinclair Dustin HendersonOther Additional Tags to Be Added Established Robin Buckley/Nancy Wheeler Minor Jason Carver/Chrissy Cunningham Teacher Steve Harrington Alternate Universe - Teachers past chrissy cunningham/robin buckley|"
100,51,41057664,28 Jan 2023, What Happens In the Closet by SatireGhost ,English,"2,296",1/1,1435,| Explicit| Choose Not To Use Archive Warnings| M/M| Complete Work|,|Creator Chose Not To Use Archive WarningsSteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Chrissy Cunningham Robin BuckleySmut Gay Gay Sex Top Steve Harrington Bottom Eddie Munson|
101,51,44588038,27 Jan 2023, Meet Me At Our Spot by pearly_pairings ,English,"9,814",1/1,355,| General Audiences| No Archive Warnings Apply| F/M| Complete Work|,|No Archive Warnings ApplyChrissy Cunningham/Eddie MunsonEddie Munson Chrissy CunninghamNo Vecna (Stranger Things) Stranger Things 4 Alternate Universe - Library Fluff Fluff and Hurt/Comfort Meet-Cute yes they meet in the fantasy section of the library and Chrissy is so nervous because she doesn't want her mom finding out Eddie Munson Lives Chrissy Cunningham Lives Cute Ending Oneshot Alternate Universe - No Upside Down (Stranger Things) Cranky librarian Implied Difficult Home Life/Anxiety|
102,51,43605651,28 Jan 2023, Double Trouble by TheMoonGoddess ,English,"9,402",4/?,40,| Teen And Up Audiences| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplySuzie Bingham & Dustin Henderson Eddie Munson & Reader Eddie Munson/You Eddie Munson/Original Female Character(s)Suzie Bingham Dustin Henderson Eden Bingham Nancy Wheeler Jonathan Byers Steve Harrington Eddie Munson Eleven | Jane Hopper Maxine ""Max"" Mayfield Jeff (Stranger Things) Gareth (Stranger Things) Robin Buckley Lucas Sinclair Will Byers Mike WheelerAlternate Universe Slow Burn Slow Romance Friends to Lovers Double Dating Angst and Romance Post-Stranger Things 3 Alternate Universe - No Supernatural (Stranger Things) Inspired by Stranger Things (TV 2016)|"
103,51,44149785,28 Jan 2023, He Didn't Know Me Like You Know Me by StorytellerWitch ,English,"9,696",9/?,709,| Mature| Choose Not To Use Archive Warnings| F/M| Work in Progress|,"|Creator Chose Not To Use Archive WarningsChrissy Cunningham/Eddie Munson Jason Carver/Chrissy Cunningham Eleven | Jane Hopper/Mike Wheeler Steve Harrington/Nancy Wheeler Mentioned!Eddie Munson Chrissy Cunningham Jason Carver Steve Harrington Nancy Wheeler Mike Wheeler Dustin Henderson Lucas Sinclair Erica Sinclair Eleven | Jane Hopper Jim ""Chief"" Hopper Original Child Character(s)The Upside Down (Stranger Things) Chrissy Cunningham dies But she comes back Fix-It of Sorts its complicated It Gets Worse Before It Gets Better Mutual Pining Falling In Love Getting Together Arranged Marriage Divorce Chrissy Cunningham Lives Protective Eddie Munson Hopper is more understanding than we give him credit for Eddie Munson Has a Crush on Chrissy Cunningham Pregnant Chrissy Cunningham Love Triangles Eddie confesses Emotional Hurt/Comfort Emotional Baggage Unresolved Romantic Tension Unresolved Sexual Tension|"
104,51,44587555,28 Jan 2023, Veins of Coal by quartetship ,English,"5,522",1/?,90,| Mature| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonFolklore Appalachia Monsters Human/Monster Romance|
105,51,44587834,28 Jan 2023," [Podfic] Where the Road Forks, a Point of Indecision by rufusbear (clarkoholic) ",English,43,1/1,226,"| Teen And Up Audiences| Graphic Depictions Of Violence, Major Character Death| Gen, M/M| Complete Work|",|Graphic Depictions Of Violence Major Character DeathSteve Harrington & Dustin Henderson Steve Harrington & Eddie Munson Steve Harrington/Eddie Munson if you squint Robin Buckley & Steve HarringtonSteve Harrington Dustin Henderson Eddie Munson Robin Buckley Lucas Sinclair Hawkins OCskas!steve AU: Steve dies on team distract Post-Apocalypse A Way to Say I Love You What if you were a monster wearing a hot boy's body and I was your messenger Steve Harrington as Kas the Betrayer Survival Horror Kas kills but he does love to betray Vecna Very little flirting but like there's potential if I continue this one The I Love You is a You Have One Chance Scenario The Naming of Kas Come Back Wrong Podfic Podfic Length: 30-45 Minutes|
106,51,42223041,28 Jan 2023, Spiteful Ally Jim Hopper by princessdave ,English,"3,721",3/?,3200,"| Teen And Up Audiences| No Archive Warnings Apply| F/F, F/M, M/M, Multi| Work in Progress|","|No Archive Warnings ApplyJoyce Byers/Jim ""Chief"" Hopper Eleven | Jane Hopper/Maxine ""Max"" Mayfield Eleven | Jane Hopper/Maxine ""Max"" Mayfield/Lucas Sinclair Maxine ""Max"" Mayfield/Lucas Sinclair Steve Harrington/Eddie Munson Robin Buckley/Nancy Wheeler Will Byers/Mike Wheeler Eleven | Jane Hopper & Jim ""Chief"" Hopper Will Byers & Jim ""Chief"" Hopper Steve Harrington & Jim ""Chief"" Hopper Robin Buckley & Steve HarringtonJim ""Chief"" Hopper Joyce Byers Will Byers Eleven | Jane Hopper Mike Wheeler Lucas Sinclair Steve Harrington Eddie Munson Robin Buckley Nancy Wheeler Dustin Henderson Jonathan ByersOther Additional Tags to Be Added Post-Season/Series 04 Everybody Lives well all the main characters lived POV Jim ""Chief"" Hopper Good Parent Jim ""Chief"" Hopper Coming Out LGBTQ Ally Jim ""Chief"" Hopper Based on a Tumblr Post based on my tumblr post started as crack but then became fluff No beta we die like Barb|"
107,51,44540356,28 Jan 2023, Don't Forget To Breathe by ThisIsMaika ,English,"71,391",27/?,5853,| Explicit| No Archive Warnings Apply| M/M| Work in Progress|,"|No Archive Warnings ApplySteve Harrington/Eddie Munson Eddie Munson & Wayne Munson Eddie Munson & VecnaEddie Munson Steve Harrington Wayne Munson Eleven | Jane Hopper Jim ""Chief"" Hopper Joyce Byers The Party (Stranger Things) Robin Buckley Henry Creel | One | Vecna mindflayer (stranger things)Hurt Eddie Munson Temporary Amnesia No beta we die like bob Anxiety Attacks perceived character death Psychological Horror every detail mentioned is important we like disturbing imagery in this house Nightmares Blood and Gore Eddie Munson Needs a Hug Angst this story changes drastically overtime Eventual Happy Ending Angst with a Happy Ending|"
108,51,44117193,28 Jan 2023, Laughter cracking through the walls by Cimderslla ,English,"10,543",1/?,405,| Teen And Up Audiences| No Archive Warnings Apply| No category| Work in Progress|,"|No Archive Warnings ApplyWill Byers & Steve HarringtonSteve Harrington Will Byers Nancy Wheeler Jonathan Byers Barbara ""Barb"" Holland Joyce Byers Jim ""Chief"" Hopper Eleven | Jane Hopper Dustin Henderson Lucas Sinclair Mike Wheeler The Party (Stranger Things)Steve Harrington in the Upside Down Will Byers & Steve Harrington Friendship Found Family Alternate Universe - Canon Divergence No beta we die like characters with a 'B' name but once again not barb tho Big Brother Steve steve's got some issues im not gonna lie Steve Harrington Has Bad Parents Will Byers Can't Catch a Break this kid goes through it in s1 Protective Steve Harrington Will Byers in the Upside Down Other Additional Tags to Be Added i'm still writing this thing lets go lads Barbara ""Barb"" Holland Lives Will Byers is a Sweetheart|"
109,51,44586697,27 Jan 2023, Caught in a Hard Place by Gnilnim27 ,English,"3,056",4/4,710,| Teen And Up Audiences| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplyBilly Hargrove/Steve HarringtonBilly Hargrove Steve Harrington Maxine ""Max"" Mayfield Dustin Henderson Neil HargroveAlternate Universe - No Upside Down (Stranger Things) Alpha/Beta/Omega Dynamics Alpha!Steve Omega!Billy Scenting Romance Slow Burn Slow Build Angst Unhealthy Coping Mechanisms Healing Falling In Love Implied/Referenced Self-Harm|"
110,51,44323147,28 Jan 2023, 2 Days Later by LiviJoyann ,English,"6,450",2/6,720,| Mature| Graphic Depictions Of Violence| F/M| Work in Progress|,"|Graphic Depictions Of ViolenceJoyce Byers/Jim ""Chief"" HopperJoyce Byers Jim ""Chief"" Hopper Murray Bauman Dmitri AntonovRomance Hurt/Comfort Angst Fluff and Angst Fluff and Smut Eventual Smut 2 day gap Time Gap Hopper-Byers Family season 4 part 2 Filler scenes Missing Scenes Deleted Scenes Canon Compliant Horny Joyce Byers Episode: s04e09 The Piggyback (Stranger Things) Post-Episode: s04e09 The Piggyback (Stranger Things)|"
111,51,44586571,28 Jan 2023, We'll Be Freaks Together by LilliannaAnsalla ,English,"32,742",8/?,248,| Mature| No Archive Warnings Apply| F/M| Work in Progress|,"|No Archive Warnings ApplyEddie Munson/Original Female Character(s)Eddie Munson Wayne Munson Original Experiment Character(s) (Stranger Things) Nancy Wheeler Robin Buckley Original Female Character(s) Steve Harrington Dustin Henderson Mike Wheeler Lucas Sinclair Gareth (Stranger Things) Jeff (Stranger Things) Hellfire Club (Stranger Things) The Party (Stranger Things) I named the other Hellfire Member Davy Maxine ""Max"" MayfieldPast Child Abuse Childhood Trauma Fix-It Eventual Happy Ending Eventual Romance Slow Burn Anxiety Social Anxiety Spooky Stranger Things Spoilers Post-Stranger Things 3 Trigger Warnings Post-Traumatic Stress Disorder - PTSD Friends to Lovers Eddie Munson Lives Steve Harrington is a Sweetheart BAMF Nancy Wheeler Robin Buckley & Steve Harrington Are Best Friends The Party Friendship (Stranger Things) Stranger Things 4 Other Additional Tags to Be Added Panic Attacks Emotional Hurt/Comfort Friendship Angst Pre-Stranger Things 4|"
112,51,44575831,28 Jan 2023, When You're Done Playing by lexr86 ,English,"23,564",9/?,1227,| Explicit| No Archive Warnings Apply| F/M| Work in Progress|,|No Archive Warnings ApplyEddie Munson/Original Female Character(s)Original Female Character(s) Original Male Character(s) Eddie Munson Wayne Munson Robin Buckley Steve Harrington Dustin Henderson Will Byers Gareth (Stranger Things) Jeff (Stranger Things) Andy (Stranger Things)Vaginal Sex Oral Sex Light Bondage Sexual Roleplay Smut Established Relationship Comfort Swearing Dominance Submission Consensual Non-Consent Flogging Sweet/Hot Alternate Universe - No Upside Down (Stranger Things) Eddie Munson Lives Love Jealousy Minor Violence Porn With Plot|
113,51,43873111,27 Jan 2023, To Be Alone With You by Smalltown_boy ,English,"5,201",1/1,1793,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,|No Archive Warnings ApplyWill Byers/Mike WheelerMike Wheeler Will Byers Ted Wheeler (Stranger Things) Karen WheelerAged-Up Character(s) Exhibitionism Queer Themes Gay Mike Wheeler Gay Will Byers Switching Top Will Byers Dom Will Byers Bottom Mike Wheeler Sub Mike Wheeler Bottom Will Byers Sub Will Byers Dom Mike Wheeler Top Mike Wheeler Will Byers is a Little Shit Mike Wheeler is a Little Shit Verbal Humiliation Praise Kink Rough Sex Oral Sex Anal Sex Awkward Sexual Situations Young Love Silly Banter Fluff and Humor Teasing Flirting Established Relationship Don't Like Don't Read Enthusiastic Consent almost getting caught Bad Parent Karen Wheeler Bad Parent Ted Wheeler (Stranger Things) Passively homophobic parents and they were both switches Semi-Public Sex I think(?) Service Top Brat Power Bottom gentle face fucking Mirror Sex Voice Kink Daddy issues but not daddy kink|
114,51,44588005,27 Jan 2023, Now Playing on WICR by BoudicaMuse ,English,"10,733",3/?,1330,| Mature| No Archive Warnings Apply| M/M| Work in Progress|,|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Chrissy Cunningham Robin Buckley Dustin HendersonAlternate Universe - College/University College Radio Alternate Universe - Modern: No Powers Past Sexual Assault Identity Porn minor appearances by OCs Bisexual Steve Harrington Bisexual Eddie Munson|
115,51,43876837,27 Jan 2023, Secrets and Sunshine by TheMoodyRobin ,English,"54,734",15/?,1951,| Mature| Rape/Non-Con| F/M| Work in Progress|,"|Rape/Non-ConMaxine ""Max"" Mayfield & Original Female Character(s) Eddie Munson/Original Female Character(s) Billy Hargrove & Original Female Character(s) Steve Harrington & Original Female Character(s) Background Steve Harrington/Nancy Wheeler Background Jonathan Buyers/Nancy Wheeler background lucas sinclair/maxine ""max"" mayfieldOriginal Female Character(s) Eddie Munson Maxine ""Max"" Mayfield Billy Hargrove Steve Harrington Heather Holloway Jonathan Byers Vickie (Stranger Things) Jeff (Stranger Things) Tina (Stranger Things) Carol Perkins Tommy Hagan Keith (Stranger Things)Abusive Neil Hargrove Billy Hargrove Tries to Be a Better Sibling Angst and Hurt/Comfort Soft Eddie Munson Eddie Munson is a Sweetheart Slow Burn Good Sibling Maxine ""Max"" Mayfield Billy Hargrove Needs a Hug Bad Parent Susan Hargrove Neil Hargrove is His Own Warning Physical Abuse Sexual Abuse Panic Attacks Anxiety Sibling Bonding Sibling Rivalry Dark fic Disordered Eating|"
116,51,44586598,27 Jan 2023, your heart is a muscle the size of your fist by eudaimon ,English,"14,976",1/1,1005,| Explicit| No Archive Warnings Apply| M/M| Complete Work|,"|No Archive Warnings ApplySteve Harrington/Eddie MunsonSteve Harrington Eddie Munson Robin Buckley Nancy Wheeler Dustin Henderson Wayne Munson Jim ""Chief"" Hopper Eleven | Jane HopperBottom Eddie Munson Top Steve Harrington Hand Jobs Anal Sex Anal Fingering Spit Kink Bruce Springsteen References Bisexual Steve Harrington Queer Eddie Munson Soft Steve Harrington References to Greek Myth Soft Eddie Munson Touch-Starved Eddie Munson Post-Canon Fix-It unbetaed Guitarist Eddie Munson Eddie Munson Lives Happy Ending Eddie Munson Wears Steve Harrington's Clothes|"
